trace	total.br.len	tree.height
mean	529.156223375213	57.7164193452781
stderr.of.mean	0.395561324233254	0.0350517777435041
stdev	12.8748540871857	1.44994460310582
variance	165.761867766322	2.10233935207568
median	528.727617419265	57.6496643680743
mode	numeric	numeric
geometric.mean	528.999899111526	57.6982830770421
HPD95.lower	502.937934008643	54.9289021675546
HPD95.upper	552.252710900981	60.4718917160375
ACT	NA	NA
ESS	1059.98160642083	1712.08003491835
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
