trace	total.br.len	tree.height
mean	295.534315768719	49.0992659207702
stderr.of.mean	0.171643255871562	0.0140500056998939
stdev	4.81545461332628	0.596091166376879
variance	23.1886031330054	0.355324678632548
median	295.387477155131	49.0899637686554
mode	numeric	numeric
geometric.mean	295.495106578631	49.0956540205545
HPD95.lower	286.722964188497	48.0029839758366
HPD95.upper	305.36971272167	50.3387414465532
ACT	NA	NA
ESS	787.521540497877	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
