trace	total.br.len	tree.height
mean	416.881109463298	78.4845166112955
stderr.of.mean	0.363642543127046	0.0928559409775883
stdev	13.449813735595	3.93954332436827
variance	180.897489522201	15.5200016045746
median	416.729227464689	78.1997374527961
mode	numeric	numeric
geometric.mean	416.664857089519	78.3863181582051
HPD95.lower	392.401221427569	71.4408352793114
HPD95.upper	443.892945993493	86.9609205877111
ACT	NA	NA
ESS	1368.75118726866	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
