trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-31950.5667206856	-31710.0788782713	-240.487842414243	0.127349562069344	0.0689137047006092	0.238845584130654	0.564891149099389	0.24023225821839	0.13470863330477	0.44398383751835	0.181075270958493	2.25733468555402	2.58788114319436	2.09706531168117	0.451467344159399	0.137348794396412	2.36543345747378	47.5508420690306	144.384251798548	-17003.2233797535	-14706.8554985179
stderr.of.mean	0.220739076180964	0.20039259581193	0.0865361314684175	9.24241569414782e-05	7.00647390554188e-05	0.000129224371286518	0.000152427980424356	0.000160713802886281	0.000131719891375594	0.000195960773015394	0.000170216613731201	0.0021728781829317	0.00264344019217368	0.000397779235748741	0.000198889617874371	7.17827598308662e-05	0.00554134691218339	0.00998777004844356	0.0519210278011997	0.172909556118513	0.176599163272041
stdev	9.08387396235506	8.50193649186387	2.96267586826124	0.00388771177624632	0.00265190111861068	0.00548252490780703	0.00646697051804844	0.00681850813883089	0.00558840084212254	0.00831391020373343	0.00677156546288168	0.08941139153183	0.107130265388275	0.016876341096414	0.008438170548207	0.00265432801472895	0.217259139830358	0.404442477225295	1.83776505480201	7.08792442122015	7.27115270017494
variance	82.5167661639522	72.2829241116865	8.7774483003775	1.51143028551643e-05	7.03257954288857e-06	3.00580793647245e-05	4.18217076813077e-05	4.6492053239303e-05	3.12302239722359e-05	6.91211028757428e-05	4.58540988180919e-05	0.0079943969356582	0.0114768937621622	0.000284810888802512	7.12027222006281e-05	7.04545720977493e-06	0.047201533839827	0.163573717384133	3.37738039665142	50.238672600929	52.8696615892613
median	-31950.2110697299	-31709.7071952009	-240.395722421185	0.127273246650657	0.0688853972816435	0.238453098272273	0.564950218760081	0.23989215970291	0.134513927014412	0.444313357752663	0.181082087707154	2.25615513881431	2.58406229119219	2.0968298388743	0.45158508056284	0.137339376331855	2.35232467865625	47.5405439649917	144.343437266155	-17002.9359229201	-14706.466671997
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.127290265700052	0.068862777280774	0.238782751987256	0.564854119571652	0.240135659202846	0.134592612985775	0.443905950466927	0.180948488993764	2.25556806422532	2.58567101109679	2.0969974563335	0.451388443828705	0.137323129973065	2.3555994801281	47.549125384936	144.372573467666	NaN	NaN
HPD95.lower	-31969.0109836387	-31726.961474558	-246.336078706502	0.119590692665888	0.0641964394481647	0.227932825249636	0.552879072400573	0.228645440840131	0.123759544487319	0.427745509825353	0.167592650239237	2.0849609933525	2.37017749694372	2.06445187802021	0.43542909207353	0.131935693622592	1.96492765760422	46.7579436381546	140.936073778977	-17017.0545592342	-14720.7360528034
HPD95.upper	-31933.6916599824	-31694.0249528105	-234.835323494756	0.134774271412161	0.0742395692879788	0.249196469933748	0.577694527488296	0.254668381269681	0.145405285915307	0.459580476091522	0.193225749518567	2.43408899034606	2.78836318349201	2.12914181585291	0.467774060989887	0.142325224924365	2.81598065155746	48.3157393267734	148.110453154371	-16989.9261174266	-14692.993751556
ACT	26572.2678442363	25000	38391.8511040276	25432.8631910456	31412.083592082	25000	25000	25000	25000	25000	28434.0098867756	26576.4782557972	27398.5131949396	25000	25000	32911.1836083871	29274.3288864686	27443.2742656985	35918.5638181852	26780.1013038438	26545.0246083271
ESS	1694.43572765154	1801	1172.77491720832	1770.34727320251	1433.36559856059	1801	1801	1801	1801	1801	1583.4910439748	1694.16728456783	1643.33734752863	1801	1801	1368.07598704915	1538.036966607	1640.65699901841	1253.53007508625	1681.28564896569	1696.17473196374
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
