trace	total.br.len	tree.height
mean	88.8893260737276	46.4504860228912
stderr.of.mean	0.0638026133494729	0.008285180455288
stdev	2.33109989674761	0.351510382751862
variance	5.43402672861671	0.12355954918236
median	88.7457207874716	46.3814767656597
mode	numeric	numeric
geometric.mean	88.8589172711767	46.4491642681505
HPD95.lower	84.4322196612575	46.0001616931143
HPD95.upper	93.5151029400932	47.1280218834791
ACT	NA	NA
ESS	1335.63003449536	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
