trace	total.br.len	tree.height
mean	19490.0955055984	3544.43412046885
stderr.of.mean	122.603373728805	46.2467471922939
stdev	4000.0537294647	1715.56904379564
variance	16000429.8386044	2943177.1440299
median	18766.6999166063	3121.23025320096
mode	numeric	numeric
geometric.mean	19124.4443587744	3213.25264859996
HPD95.lower	13598.4171741981	1313.8283957577
HPD95.upper	27524.2094547279	7058.63228018098
ACT	NA	NA
ESS	1065.04547001698	1376.87768272967
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
