trace	total.br.len	tree.height
mean	212.225819669855	59.3506275639385
stderr.of.mean	0.5186166062443	0.102135914433017
stdev	17.0401066248715	4.16408046651423
variance	290.365233786988	17.3395661316054
median	211.13004421736	58.9048881828938
mode	numeric	numeric
geometric.mean	211.550795322685	59.2077667464182
HPD95.lower	182.051718315016	51.3400453035693
HPD95.upper	246.065350521844	67.4946573141173
ACT	NA	NA
ESS	1080.17250859241	1663.11624279606
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
