trace	total.br.len	tree.height
mean	280.849184210716	67.3767561867656
stderr.of.mean	0.214401598917707	0.0733008466748969
stdev	7.92310331464672	3.10989106511053
variance	62.7755661345659	9.67142243685429
median	280.318506383096	67.0445411001715
mode	numeric	numeric
geometric.mean	280.738347984427	67.3062767800066
HPD95.lower	265.540949165454	61.8959581560308
HPD95.upper	296.052193786207	73.8042946911215
ACT	NA	NA
ESS	1366.39398064366	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
