trace	total.br.len	tree.height
mean	382.234101677243	49.6726831208672
stderr.of.mean	0.193132801813734	0.0176282529304127
stdev	5.92431618788446	0.714795798999743
variance	35.0975222940299	0.510933034267681
median	382.236593450588	49.5853047622803
mode	numeric	numeric
geometric.mean	382.188265535661	49.6676122834588
HPD95.lower	370.641946426948	48.4026577724241
HPD95.upper	394.223241879691	50.9048182010079
ACT	NA	NA
ESS	941.468336675938	1645.079074978
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
