trace	total.br.len	tree.height
mean	210.157824513375	46.3509312343138
stderr.of.mean	0.0987299798903705	0.00609020305696643
stdev	3.28902903721074	0.254901836326341
variance	10.8177120076154	0.0649749461625409
median	210.00583272898	46.3068189411527
mode	numeric	numeric
geometric.mean	210.13215603667	46.3502332069713
HPD95.lower	203.82632457785	46.0001813371538
HPD95.upper	216.362763095571	46.8363394310352
ACT	NA	NA
ESS	1110.39797215337	1752.76512815912
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
