trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-38956.3867027339	-37883.3811429394	-1073.00555979449	0.210231116261882	0.120958207691197	0.278600871206658	0.390209804840261	0.108069910593633	0.476505302470141	0.329657764681277	0.0857670222549471	2.01017884020038	3.84260328897665	1.65512157376829	0.672439213115854	0.00258216114764785	1539.84252343818	3544.43412046885	19490.0955055984	-17046.537200252	-20836.8439426874
stderr.of.mean	0.556777465514731	0.200714572250792	0.512879756163423	0.000127368921799184	9.0011732922308e-05	0.000136643597100067	0.000161766517778774	8.10815714032668e-05	0.000190421193561219	0.000171643585373444	6.44614937011592e-05	0.0018839688357558	0.00325013880597502	0.000459813672788709	0.000229906836394354	9.45290046773703e-06	7.372810205177	46.2467471922939	122.603373728805	0.197612422877717	0.196603299765366
stdev	12.4521179816313	8.51559679315394	9.06921589035732	0.00507641721484673	0.00381887381481047	0.00579729595226613	0.00654021755526497	0.00324186889782796	0.00636031213393601	0.0058498151305062	0.00273486913724241	0.079452118557707	0.137891690090563	0.0195082389561399	0.00975411947806993	0.000164995358312012	176.319916478467	1715.56904379564	4000.0537294647	7.4881029686918	7.68613264022855
variance	155.055242228465	72.5153887435737	82.2506768659097	2.57700117391922e-05	1.45837972134451e-05	3.36086403581613e-05	4.27744456701962e-05	1.05097139507043e-05	4.04535704410937e-05	3.42203370610992e-05	7.47950919784106e-06	0.00631263914330793	0.0190141181960317	0.000380571387169853	9.51428467924632e-05	2.72234682645091e-08	31088.7129469738	2943177.1440299	16000429.8386044	56.071686069731	59.0766349631868
median	-38955.8666617204	-37883.2177546436	-1072.72514260691	0.210192344573599	0.120806594478974	0.278713910491478	0.389983278000027	0.108043600098107	0.476537564287051	0.329511495871358	0.0858083968911053	2.00665357310288	3.83884510481217	1.65436973571477	0.672815132142616	0.00257625352441502	1529.15138834185	3121.23025320096	18766.6999166063	-17046.1163767178	-20836.9323803473
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.210169812707602	0.120897942131507	0.278540520564144	0.390155068007335	0.108021259237536	0.476462877186403	0.329605944733342	0.0857234135912788	2.00861166349967	3.84013406961205	1.655006913931	0.672368285024594	0.00257687320837867	1529.87455320484	3213.25264859996	19124.4443587744	NaN	NaN
HPD95.lower	-38979.0282203348	-37901.8023988102	-1091.04999255748	0.200556984924005	0.113514763388937	0.267652320162736	0.378746041489214	0.101647400601916	0.46411231067191	0.318681669485854	0.0805890518786458	1.8523352172711	3.58546569778098	1.62012883731898	0.652116201861936	0.00225008210029881	1223.5464039689	1313.8283957577	13598.4171741981	-17060.3686803814	-20851.9241239267
HPD95.upper	-38930.3826990939	-37869.0091552163	-1055.58703062112	0.220343477669013	0.128387801126969	0.290509155627757	0.404074112106934	0.11433521721338	0.488959083186629	0.341737748278039	0.0910850837140981	2.16047940649784	4.11907687539963	1.69576759627613	0.68993558134051	0.00288757369542418	1933.62268232302	7058.63228018098	27524.2094547279	-17031.1152175821	-20821.4147580732
ACT	89968.2401488836	25000	143914.321320262	28328.5736492464	25000	25000	27529.9399078495	28149.1832255419	40335.3739032568	38742.1084262958	25000	25301.6500566818	25000	25000	25000	147706.326256404	78682.0642483882	32700.7987454176	42275.1903721841	31339.8742967405	29442.7407853716
ESS	500.454381740607	1801	312.859759799741	1589.38464595791	1801	1801	1635.4921278692	1599.51355033084	1116.26583921079	1162.1721643172	1801	1779.52820860035	1801	1801	1801	304.827837379428	572.23968931296	1376.87768272967	1065.04547001698	1436.66817466089	1529.23942537206
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
