trace	total.br.len	tree.height
mean	238.414145745737	59.415418506687
stderr.of.mean	0.301211779877323	0.0634738565959531
stdev	10.822283144961	2.61667199842333
variance	117.121812469708	6.84697234733275
median	238.111346189401	59.2023623232881
mode	numeric	numeric
geometric.mean	238.170242751615	59.35847274163
HPD95.lower	218.452643140004	54.899647552252
HPD95.upper	261.044935392466	64.5817288613692
ACT	NA	NA
ESS	1291.62136901451	1700.39626752809
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
