trace	total.br.len	tree.height
mean	130.436407065482	46.8593912780504
stderr.of.mean	0.152161124940633	0.0161443432645997
stdev	5.13886900489573	0.684946370310482
variance	26.4079746494781	0.469151530201504
median	130.194659992432	46.7125441246999
mode	numeric	numeric
geometric.mean	130.336028802017	46.8544521542682
HPD95.lower	120.570216102872	46.0010649774571
HPD95.upper	140.121901376671	48.2234445191472
ACT	NA	NA
ESS	1141.21905743168	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
