trace	total.br.len	tree.height
mean	2198.33981446089	297.167415967742
stderr.of.mean	3.45152430810687	0.827142463379492
stdev	87.6810686430731	26.9365757899638
variance	7687.9697983913	725.579115288463
median	2197.10114837464	294.801619255044
mode	numeric	numeric
geometric.mean	2196.59846482396	295.971146227121
HPD95.lower	2022.53529786064	246.892082988762
HPD95.upper	2363.55792530552	351.377228601501
ACT	NA	NA
ESS	645.700522196832	1061.12239773172
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
