trace	total.br.len	tree.height
mean	758.633298806548	162.958929389665
stderr.of.mean	1.23204243696117	0.397856363955555
stdev	37.089432663943	14.0937291240721
variance	1375.62601533316	198.633200622717
median	755.526049177798	161.81745227247
mode	numeric	numeric
geometric.mean	757.740941492857	162.366699514751
HPD95.lower	688.437380697963	137.315072456349
HPD95.upper	828.479971179586	190.664813293911
ACT	NA	NA
ESS	906.755895646805	1255.56894032029
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
