trace	total.br.len	tree.height
mean	24523.2343417809	4450.07314652578
stderr.of.mean	153.707297476249	61.962470228083
stdev	5790.64429088573	2433.05353869046
variance	33531561.3035675	5919749.52213418
median	23409.980907401	3865.82081091143
mode	numeric	numeric
geometric.mean	23900.100226382	3883.72818412902
HPD95.lower	15330.8832528097	1055.26711841057
HPD95.upper	36302.2633722771	9452.70245172174
ACT	NA	NA
ESS	1420.05819966292	1542.72041422613
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
