trace	total.br.len	tree.height
mean	578.925188130772	77.2777713701069
stderr.of.mean	0.894918685391103	0.108533971192912
stdev	26.3637585982944	4.39980366044306
variance	695.04776742914	19.3582722504481
median	577.578054136989	77.0611819650805
mode	numeric	numeric
geometric.mean	578.328702275604	77.1534961407233
HPD95.lower	526.758451258162	69.2604210275705
HPD95.upper	628.152315797972	86.353461627603
ACT	NA	NA
ESS	868.338070993788	1644.28292687236
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
