trace	total.br.len	tree.height
mean	2311.13834279747	379.694898107368
stderr.of.mean	4.04972266466829	1.40009071967795
stdev	136.658222382811	58.3141459958837
variance	18675.4697448299	3400.53962322924
median	2295.24291186408	369.172218634281
mode	numeric	numeric
geometric.mean	2307.21486279428	375.589488656636
HPD95.lower	2064.31865058571	279.740042130717
HPD95.upper	2577.49434894204	493.379572503879
ACT	NA	NA
ESS	1139.36352202785	1735.7086487518
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
