trace	total.br.len	tree.height
mean	12446.6502500975	3067.49492282092
stderr.of.mean	55.5245642997637	24.6818287472302
stdev	2023.79260644266	968.837843589134
variance	4095736.51389199	938646.767170443
median	12061.9185083503	2857.68630053366
mode	numeric	numeric
geometric.mean	12300.5131071657	2941.49178568122
HPD95.lower	9274.43322641548	1617.91052168343
HPD95.upper	16477.7812280556	5038.83130014289
ACT	NA	NA
ESS	1329.23887137852	1541.66091162795
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
