trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-9326.75204778467	-8861.25387400564	-465.498173779027	0.311803678053608	0.394534623205947	0.247208471235326	0.0464532275051182	0.182928222136556	0.31486174950316	0.352353395711619	0.149856632648662	4.11235747735623	2.63801189534001	1.04368932657367	0.978155336713163	0.00640681587171401	14.2146557390448	78.4845166112954	416.881109463298	-2936.14076076129	-5925.11311324435
stderr.of.mean	0.262021388447083	0.219025804222391	0.157909052056262	0.000397093477327867	0.000487916193544807	0.000434156753609158	0.000149533674304255	0.000228642020689976	0.000300254587230943	0.000316421796033865	0.000215686947841869	0.00981770362197107	0.00422637164785354	0.000990521886418779	0.000495260943209393	6.83800512342767e-06	0.0337678213360769	0.0928559409775882	0.363642543127046	0.159958519003091	0.183916237677115
stdev	10.3679251212793	8.82229660586466	5.67375842958245	0.0168472468351245	0.020700527751849	0.0152360455048774	0.0063441755279371	0.00970045790066004	0.0127387213169495	0.0134246377897425	0.00915082079378086	0.414563690731317	0.179309735449446	0.042024278082795	0.0210121390413976	0.000257423170008268	1.41355094296033	3.93954332436827	13.449813735595	6.42016041076172	7.80290392575617
variance	107.493871320454	77.8329174018511	32.1915347172579	0.000283829725923612	0.000428511849205072	0.000232137082626695	4.0248563129276e-05	9.40988834824778e-05	0.000162275020790905	0.000180220899785783	8.37375211998922e-05	0.171863053672771	0.0321519812269504	0.00176603994838008	0.000441509987095026	6.62666884571056e-08	1.99812626834405	15.5200016045746	180.897489522201	41.2184596999121	60.8853096745811
median	-9326.20608674724	-8860.797413208	-465.271720119867	0.311586179003231	0.394776953332038	0.246832414537754	0.046164617634534	0.182786627024104	0.314935230105199	0.352063081588358	0.149801331221895	4.09050677629068	2.63048823944326	1.04139708655252	0.979301456723736	0.00640563120928784	14.119695326542	78.1997374527961	416.729227464689	-2935.77330544046	-5924.79801385376
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.311349011940795	0.393990496173792	0.246737981058424	0.0460238287459403	0.182671677128547	0.314603631415468	0.352098043941542	0.149576809745565	4.09159491817402	2.6319414515883	1.04284758900452	0.977928848846734	0.0064016406762379	14.1456533020245	78.3863181582051	416.664857089519	NaN	NaN
HPD95.lower	-9347.71041277697	-8878.10487713013	-476.038164501971	0.279105888015038	0.355951486834391	0.219209626138503	0.0333637952688166	0.162602507538464	0.289189892555701	0.326466309174564	0.132731241871926	3.32491054133674	2.30225292192718	0.964321709527923	0.935799490266068	0.00589948144133538	11.5553343181579	71.4408352793114	392.401221427569	-2948.927987595	-5939.939679356
HPD95.upper	-9308.39724374362	-8843.98521247449	-454.405373147741	0.342663032509271	0.43688263436511	0.278059964685757	0.0586364858414548	0.200980130907013	0.337551480613958	0.37819730191711	0.167737321360705	4.89730964913023	2.98914353260137	1.12840101946785	1.01783914523603	0.0068822056620482	17.0360421710155	86.960920587711	443.892945993493	-2924.10721451729	-5909.85427576237
ACT	28741.0190801802	27735.7323477844	34856.5781653802	25000	25000	36539.3636715708	25000	25000	25000	25000	25000	25237.6951706259	25000	25000	25000	31752.3560122068	25680.0303745743	25000	32894.948635513	27934.1441695369	25000
ESS	1566.57632335136	1623.35717101037	1291.72174578855	1801	1801	1232.23273411932	1801	1801	1801	1801	1801	1784.03771404627	1801	1801	1801	1418.0050130041	1753.30789501632	1801	1368.75118726866	1611.82672097402	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
