trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-4549.92007757505	-4148.66062367168	-401.259453903371	0.118737267603948	0.467618224784881	0.38229726120232	0.0313472464088503	0.120964718467968	0.376594189360322	0.296272918003201	0.206168174168512	3.76999524282483	4.27493346418397	0.548969280730898	1.22551535963454	0.0031206936048889	8.5577990132913	56.6571836644414	275.990538194648	-913.519672067049	-3235.14095160463
stderr.of.mean	0.348110658842147	0.198166179561468	0.290420426990196	0.000411283268737896	0.000706779576659508	0.000664804395164508	0.000199210032384082	0.000258377458795836	0.00040768186818571	0.000390389341044191	0.000338314705438311	0.0189285925286882	0.0107590682083168	0.00126572559424954	0.00063286279712477	5.03041553713105e-06	0.0258126906307394	0.0499867927025524	0.342119040366307	0.115184448589322	0.174935709500955
stdev	11.7176629332137	8.18675924198737	9.38049207264217	0.0174492686059992	0.029986113260118	0.0282052574063425	0.0084517645824656	0.0105447375723244	0.0172964741444454	0.0165628144653272	0.0134546405073454	0.747596051651642	0.456468534918273	0.0537001807618463	0.0268500903809233	0.00019042287476996	0.966009886982782	2.03695533553394	11.4010474990599	4.54626403753137	7.42189244223425
variance	137.30362461641	67.0230268862657	87.9936315249026	0.000304476974884308	0.000899166988448627	0.000795536545358038	7.14323245574199e-05	0.000111191490469189	0.000299168017829467	0.000274326823012853	0.0001810273511819	0.558899856445125	0.208363523370434	0.00288370941385497	0.000720927353463748	3.62608712356558e-08	0.933175101748487	4.14918703896017	129.98388407582	20.668516698951	55.0844874240939
median	-4549.37989879405	-4148.55398899481	-401.102056320889	0.11821976221698	0.466952076519929	0.382693149869547	0.0303424776483702	0.120609168740749	0.375698521015807	0.296179932015166	0.206173267682727	3.70546087805815	4.25289393320317	0.545802156538944	1.22709892173053	0.00311116850560533	8.49667897244393	56.5261045094513	275.57185982344	-913.232108893617	-3234.68761652256
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.117454273296603	0.466655299679906	0.38125305595517	0.0302355450724643	0.120504743292303	0.37619775699213	0.295809823527623	0.205726088341153	3.6977041382942	4.2507008810658	0.546376875634516	1.22521959853521	0.00311490912832817	8.503912891961	56.6208606263258	275.755792117257	NaN	NaN
HPD95.lower	-4572.61877350715	-4164.88311878131	-419.885099575227	0.0846182038244706	0.413053823392893	0.328211893711779	0.0168631376374161	0.101045407182046	0.343677799665497	0.264851830593169	0.180488219201554	2.39642503491053	3.47606053070804	0.44928074540065	1.16965933408549	0.00277359237698991	6.80110878605565	52.8179879019584	253.894989207994	-923.066761178939	-3249.4161126069
HPD95.upper	-4526.69307478753	-4133.15757982591	-383.400406433387	0.151983143850497	0.528826573240046	0.438397233655365	0.0486065699444818	0.141958976197886	0.410033445550852	0.329901613019756	0.232880457662744	5.20402471950228	5.22658247770844	0.660681331829024	1.27535962729967	0.00352262074711192	10.4472102293625	60.8883902937491	297.755633597333	-905.447645444036	-3220.83126084907
ACT	39715.955919903	26366.1923248234	43133.5752528142	25000	25000	25000	25000	27017.8056318622	25000	25000	28451.8122422162	28847.9546345717	25000	25000	25000	31403.7757827022	32130.3746549227	27099.4147169743	40520.7392590991	28886.2233455407	25000
ESS	1133.6753442572	1707.67926765101	1043.85040507539	1801	1801	1801	1801	1666.49359365077	1801	1801	1582.50025048291	1560.76923200793	1801	1801	1801	1433.74479271377	1401.32197285479	1661.47499753187	1111.15939203625	1558.70151183854	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
