trace	total.br.len	tree.height
mean	275.990538194648	56.6571836644414
stderr.of.mean	0.342119040366307	0.0499867927025524
stdev	11.4010474990599	2.03695533553394
variance	129.98388407582	4.14918703896017
median	275.57185982344	56.5261045094513
mode	numeric	numeric
geometric.mean	275.755792117257	56.6208606263258
HPD95.lower	253.894989207994	52.8179879019584
HPD95.upper	297.755633597333	60.8883902937491
ACT	NA	NA
ESS	1111.15939203625	1661.47499753187
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
