trace	total.br.len	tree.height
mean	993.095282379491	113.558191705775
stderr.of.mean	1.00426894731161	0.201176500251041
stdev	30.0551022927578	6.60115503115974
variance	903.309173828133	43.5752477454056
median	991.21725307289	113.126893131762
mode	numeric	numeric
geometric.mean	992.641887713861	113.368768873267
HPD95.lower	937.399760817874	101.681343228908
HPD95.upper	1058.21547615332	127.520021173547
ACT	NA	NA
ESS	896.14377881675	1077.27531717185
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
