trace	total.br.len	tree.height
mean	2032.62305319437	332.607838144812
stderr.of.mean	3.9066125178989	0.822608182053245
stdev	105.090731652399	26.2646655009371
variance	11044.0618792366	689.832653876115
median	2029.53361001061	331.176502066718
mode	numeric	numeric
geometric.mean	2029.91407189441	331.577779029549
HPD95.lower	1834.64893487999	282.952091596788
HPD95.upper	2236.75068419457	385.150782750648
ACT	NA	NA
ESS	724.051568011244	1019.99734243024
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
