trace	total.br.len	tree.height
mean	379.841431134898	73.335968465374
stderr.of.mean	0.470817846617169	0.122160544410541
stdev	17.9942408253149	4.64874301062404
variance	323.79270287943	21.6108115788259
median	379.119903509334	73.1603275868252
mode	numeric	numeric
geometric.mean	379.418563394776	73.1899285931357
HPD95.lower	347.200636784951	64.1212876164276
HPD95.upper	415.176130445619	82.1888658532075
ACT	NA	NA
ESS	1461.51260564704	1448.94032593626
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
