trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-30245.9765261472	-29831.3337639088	-414.64276223844	0.0417265115107723	0.167862621874161	0.519376815619641	0.271034050995425	0.187571824515556	0.228504409028023	0.0313647877482211	0.552558978708194	1.7156739344831	3.5009443394339	1.51016520203446	0.744917398982772	0.056685821241108	9.18215052299736	77.3856448955182	334.485112206315	-13633.1787658264	-16198.1549980823
stderr.of.mean	0.213163524942005	0.199412061970699	0.0955043644766805	6.03527571856775e-05	0.000128114352552794	0.000198288719389151	0.000165177935107863	0.000169602862887373	0.000136320159798569	5.63711212151472e-05	0.000181205482396109	0.00183130480460066	0.00351185432048901	0.0005314068262847	0.000265703413142354	3.00890183345163e-05	0.0202509688901737	0.222707363776399	0.465020469855726	0.144763548871596	0.157121503199717
stdev	8.94684894368365	8.4603359705847	3.18978132602204	0.00256055023701113	0.00543543080864304	0.00841267658851906	0.00700790519956257	0.00687089793353557	0.0057835736718331	0.00239162375538134	0.00757194152776377	0.0776956707550823	0.14899533728031	0.0203704715917072	0.0101852357958536	0.00108137450644154	0.834605447105508	9.06546992900474	18.7913175454151	6.07317011447613	6.66609979424528
variance	80.0461060210933	71.5772847351694	10.1747049078389	6.55641751625774e-06	2.95439080755459e-05	7.07731273830167e-05	4.91107352860561e-05	4.72092384130634e-05	3.3449724417521e-05	5.71986418730435e-06	5.73342984998735e-05	0.00603661725408215	0.0221996105312735	0.000414956112868549	0.000103739028217137	1.16937082318168e-06	0.696566252338185	82.1827450336892	353.113615092627	36.883395239366	44.4368864668369
median	-30245.5936758691	-29830.9432491126	-414.48578814851	0.0417571832415499	0.167763136592523	0.519252521119162	0.270935970566867	0.187386261992487	0.22841009818567	0.0312299275336545	0.552633929369728	1.71452154710064	3.49584615005811	1.50924372032372	0.745378139838139	0.0566844219996009	9.1411974462374	75.7563830312848	331.688400261982	-13632.9574953692	-16197.7689248949
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0416479479450822	0.16777457941066	0.519308772079777	0.270943352094771	0.187446079822681	0.228431221412456	0.0312740067057426	0.552507101813051	1.7139164516496	3.4977815396468	1.51002816900877	0.744847628750448	0.0566755084169232	9.14466561388487	76.9003334811102	333.980469702205	NaN	NaN
HPD95.lower	-30264.051388615	-29847.5188030881	-421.487449669366	0.0365932082992582	0.1580020356136	0.503106213218539	0.256957016895784	0.174092725293771	0.217049955293857	0.0266995592413242	0.537613721640378	1.55107039431051	3.19011281685892	1.47165308226235	0.72410125431394	0.0545849944079085	7.51763863385697	63.3261270173704	300.695122360513	-13645.2744149924	-16212.1172380601
HPD95.upper	-30229.401240063	-29814.696663579	-408.845907982503	0.0466149465208705	0.179338835683994	0.536000334196487	0.284209182743317	0.20126152162744	0.239586765590914	0.0360896633716973	0.567250453945278	1.85628390333751	3.77318387132965	1.55179749137212	0.764173458868824	0.0587598677045473	10.7477047736214	95.2538835809891	370.016341099124	-13621.4196160005	-16185.7151406705
ACT	25544.5323576992	25000	40340.1022998042	25000	25000	25000	25000	27419.0083017268	25000	25000	25771.5502043503	25000	25000	30624.1801476643	30624.1801476651	34839.8409752754	26493.6358699272	27158.1942757757	27557.6422517037	25568.1867545815	25000
ESS	1762.60811392108	1801	1116.13499800715	1801	1801	1801	1801	1642.10898893686	1801	1801	1747.08155477585	1801	1801	1470.24344106185	1470.24344106181	1292.34229375366	1699.46474017587	1657.87900118827	1633.84804798445	1760.97743778925	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
