trace	total.br.len	tree.height
mean	344.118510569046	60.9205910701869
stderr.of.mean	0.42377554044812	0.0826193846390333
stdev	14.1571900394796	3.31507993356878
variance	200.426029813941	10.9897549659504
median	343.399440745066	60.7045104249798
mode	numeric	numeric
geometric.mean	343.829666010909	60.8312525532807
HPD95.lower	318.352014138254	54.4905266250563
HPD95.upper	373.537614748541	67.4389218354135
ACT	NA	NA
ESS	1116.66702753918	1610.88834399162
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
