trace	total.br.len	tree.height
mean	730.620303485999	74.8709035032701
stderr.of.mean	0.403309875250523	0.0638590020918147
stdev	13.8561166271497	2.48937130237835
variance	191.991967985175	6.19696948110491
median	729.966657968338	74.8403317743928
mode	numeric	numeric
geometric.mean	730.489373105971	74.8297323947737
HPD95.lower	704.651837343661	70.2397897566459
HPD95.upper	757.997287301832	79.9753320611311
ACT	NA	NA
ESS	1180.99127722767	1520.46505722944
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
