trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-23344.9724928047	-22550.5575516825	-794.414941122194	0.218226496643926	0.405073646707609	0.133105986691814	0.243593869956651	0.132676595784094	0.23883156891986	0.365218144620936	0.263273690675111	2.74705911002351	2.77075585516709	0.602871400099353	1.19856429995032	0.00495222843192143	182.619390491893	379.694898107368	2311.13834279747	-5417.35415792838	-17133.2033937542
stderr.of.mean	0.291601782874754	0.19855981586949	0.235967605063231	0.000301179340020501	0.000370879845079265	0.000218054478807769	0.000293858462202215	0.000110941309447522	0.000147309350849316	0.000186078627366273	0.000158293134287391	0.00436996114204029	0.00245765547649336	0.000427490649983387	0.000213745324991682	7.38822408084203e-06	0.550766827134033	1.40009071967795	4.04972266466829	0.127857747673284	0.178657927878074
stdev	10.0915569357602	8.42417823632029	5.4587072165144	0.0118730783418553	0.0140589494197593	0.00925126661031939	0.0111315502102002	0.00470684040707906	0.00624980549058799	0.00789464633636469	0.00671580788380288	0.185401720812121	0.10426947510395	0.0180787523076218	0.0090393761538108	0.000178618001526688	18.2797569397035	58.3141459958837	136.658222382811	5.1302162680855	7.57981276919494
variance	101.839521387689	70.9667789572925	29.7974844756263	0.000140969989311833	0.000197654058787352	8.55859338952105e-05	0.000123911410082208	2.21543466177122e-05	3.90600686701837e-05	6.23254407762764e-05	4.5102075532149e-05	0.0343737980800956	0.0108721234384533	0.00032684128500034	8.17103212500833e-05	3.19043904693879e-08	334.149513774639	3400.53962322924	18675.4697448299	26.3191189573292	57.4535616160507
median	-23344.3519709575	-22550.16535195	-794.022019319237	0.218072167870093	0.405516201906047	0.133172287237097	0.243807604331122	0.132472392416507	0.238819263977976	0.365021002935905	0.263429396510653	2.73947045971227	2.76834899474069	0.602045906015276	1.19897704699236	0.00495216908080018	181.573538604908	369.172218634281	2295.24291186408	-5417.16551292821	-17132.8138158424
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.217903272201379	0.404828876251936	0.132783863525552	0.243339443128672	0.132593220671989	0.238749897365651	0.365132846726657	0.263188019190409	2.74083184424917	2.7687932903741	0.602601422732295	1.19853018938771	0.00494900165590799	181.717079678185	375.589488656636	2307.21486279428	NaN	NaN
HPD95.lower	-23364.8608285337	-22567.569754664	-805.482771657435	0.193731407944052	0.378000264959345	0.114616614233986	0.22110606173001	0.123036553739998	0.226145395923113	0.350872773165101	0.249911200134734	2.38134843027728	2.57045602827511	0.568451757619938	1.18075577752527	0.00460336456781141	149.943831878203	279.740042130717	2064.31865058571	-5426.67204011115	-17147.5572418967
HPD95.upper	-23326.0628858011	-22534.8524027261	-784.184101214183	0.240271958879397	0.433287069835494	0.15030089131939	0.264782185059268	0.141520391944921	0.250591562217238	0.380729028585745	0.275708597511361	3.09844566343676	2.97111559368089	0.638488444949478	1.21577412119003	0.00529972250210939	221.033355350008	493.379572503879	2577.49434894204	-5406.94633353965	-17118.4253851871
ACT	37573.043910399	25000	84088.6823004743	28955.8332845354	31316.4920791624	25000	31360.1032336799	25000	25000	25000	25000	25000	25000	25161.0471237318	25161.0471237296	76991.3696459121	40851.4141974838	25940.4134630423	39517.6773079975	27950.8572436057	25000
ESS	1198.33250953454	1801	535.446611460887	1554.95438717168	1437.74085188676	1801	1435.74144716604	1801	1801	1801	1801	1801	1801	1789.47242452134	1789.4724245215	584.805806249099	1102.1650262177	1735.7086487518	1139.36352202785	1610.86293731833	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
