trace	total.br.len	tree.height
mean	4227.74903360163	802.59061903282
stderr.of.mean	17.4044954661801	8.24534611771954
stdev	715.939519003913	345.343147847835
variance	512569.394871554	119261.889765452
median	4056.65912982172	712.37512569678
mode	numeric	numeric
geometric.mean	4174.19677374402	743.072430973659
HPD95.lower	3261.47244625478	344.776179444688
HPD95.upper	5610.83807815926	1463.58009076118
ACT	NA	NA
ESS	1693.05527278662	1755.19448912757
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
