trace	total.br.len	tree.height
mean	76.7194071424962	46.2388029359407
stderr.of.mean	0.10477518551423	0.00550198526924561
stdev	3.39316188491236	0.231021232710423
variance	11.513547577222	0.0533708099630434
median	76.4117587330769	46.1667016218822
mode	numeric	numeric
geometric.mean	76.6449750975915	46.2382293822009
HPD95.lower	70.3270126628017	46.0006157121419
HPD95.upper	83.4005839265201	46.7163229381942
ACT	NA	NA
ESS	1049.3820344671	1764.03130888996
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
