trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-11487.2251133481	-11082.0653806958	-405.159732652337	0.276964461119149	0.0569716181317262	0.4811327644113	0.184931156337823	0.127772161698156	0.53402687983405	0.0523710285227205	0.285829929945073	2.35202227410004	2.94282174529266	0.998806449046621	1.00059677547669	0.0130952551298358	8.80123299625811	51.7173461345722	271.023427590672	-3791.26261522817	-7290.80276546758
stderr.of.mean	0.251779339972938	0.204213990900397	0.158455896556537	0.000343800264901392	0.000177016896006862	0.000440440228789834	0.000400248549618894	0.000223515561072596	0.000289308654382994	0.000137988147073627	0.000254864053744668	0.00553991369275812	0.00516370231941796	0.000827288180193433	0.000413644090096724	1.24675693053702e-05	0.0214055354838295	0.0316721811062554	0.200312430524347	0.147118549920416	0.202301290585078
stdev	10.3141694947656	8.66406452968302	5.26463076563036	0.0145862076701719	0.00751018969408261	0.0175954832792259	0.0159694636216303	0.00948296067268871	0.0122743247880238	0.00545267156660617	0.0106817222829201	0.217582333523925	0.219077301757115	0.0341583806961588	0.0170791903480794	0.000450472547956113	0.859689420577878	1.31227436863515	6.82975036605478	6.24171049399632	7.78846211371743
variance	106.382092366752	75.0660141745114	27.7163370984217	0.00021275745419738	5.64029492411047e-05	0.000309601031829517	0.000255023768362574	8.99265431197607e-05	0.000150659049001896	2.97316272132754e-05	0.000114099190929432	0.0473420718617167	0.0479948641451781	0.00116679497178371	0.00029169874294593	2.02925516462072e-07	0.739065899853528	1.72206401857679	46.6454900626254	38.9589498908638	60.6601420968117
median	-11486.8439331936	-11081.7793030522	-405.032769766583	0.27721439592105	0.056815699996923	0.481291708622436	0.184294339645492	0.12747429163092	0.534159297061201	0.0521209710655294	0.285804861023407	2.34604338159586	2.93076910327298	0.997121837390864	1.00143908130457	0.0130916180841573	8.75204108616082	51.6627299113445	270.551254135354	-3791.08437288861	-7290.25369430599
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.276579496388212	0.0564757631133504	0.480810188141071	0.184244608363577	0.127420825843062	0.533885835997957	0.0520871317962648	0.285630184415049	2.34201843942722	2.93467875956302	0.998223890956474	1.00045078111466	0.0130875012006073	8.75980788447236	51.7007509283288	270.93768502809	NaN	NaN
HPD95.lower	-11506.0873850327	-11099.4391025482	-415.325568689342	0.246757456052349	0.0430323163267648	0.445911627559614	0.153812424893613	0.110103294540229	0.511992483812068	0.0417888067516395	0.264678804920304	1.94263449281903	2.52609533622914	0.936142120267668	0.965566228027168	0.0121937434349214	7.21615783371579	49.2724912768233	258.635487222773	-3804.26006499716	-7305.43986423674
HPD95.upper	-11466.8697698163	-11066.0720464181	-394.953036918385	0.304771510972401	0.07254533997557	0.514358732154525	0.215426153470564	0.147254221979382	0.559409051589145	0.0633710102791183	0.306455588780479	2.78405618861787	3.36262029774948	1.06886754394568	1.03192893986617	0.0139742406540018	10.5193301263966	54.3548445885643	285.5692916339	-3780.19798291624	-7275.18454815266
ACT	26815.3847866021	25000	40765.5545958657	25000	25000	28195.7687133117	28267.750835708	25000	25000	28818.8911550538	25618.1042050328	29172.3299588472	25000	26395.5958228307	26395.5958228315	34469.8427302211	27898.5356528647	26213.1390598484	38709.5854775859	25000	30360.3142967283
ESS	1679.07342588259	1801	1104.4863843105	1801	1801	1596.87080915595	1592.80447396346	1801	1801	1562.34324762021	1757.54613376717	1543.41460087404	1801	1705.77699030593	1705.77699030588	1306.21425668777	1613.8839887597	1717.65006461841	1163.1485960001	1801	1483.02153791774
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
