trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-2953.35773175261	-2550.59983630146	-402.75789545115	0.0305494446379763	0.275123152156736	0.485002763398155	0.209324639807139	0.303394661647179	0.406339793209248	0.154376589849434	0.13588895529414	1.67568908287618	4.32428520916906	2.11622382569836	0.441888087150806	0.00151818268045248	8.73633783434829	51.9566793304719	283.7043843782	-1439.55973311474	-1111.04010318671
stderr.of.mean	0.349956192193901	0.194168336848536	0.306967834839416	0.000183631704725306	0.000530547241257306	0.000644504220063466	0.000477016589399587	0.000499024519650078	0.000568797814324633	0.000370538664034692	0.000363985527332568	0.00698112061452089	0.0228138738998432	0.0021896620098767	0.0010948310049383	3.31894594414049e-06	0.0279017484672501	0.0525700411967267	0.364062177740931	0.19208066992228	0.0957446102475733
stdev	12.8962185617411	7.7306250883477	11.4843494363834	0.00779083221683738	0.0225092096483271	0.0265146296867205	0.0201713574012662	0.0211718140421198	0.0228172939882965	0.0157206216958216	0.0154425956947201	0.268070219068678	0.934262806506967	0.0880393890680772	0.0440196945340384	0.000121514535072206	1.1075263220714	2.19924699151593	13.7009295429509	6.93360251626686	3.9744562450309
variance	166.312453192195	59.7625642565909	131.89028197696	6.06970666309113e-05	0.000506664518992343	0.000703025587423918	0.000406883659409617	0.000448245709834101	0.00052062890494835	0.000247137946503138	0.000238473761790587	0.0718616423515291	0.872846991622275	0.00775093402748027	0.00193773350687005	1.47657822338145e-08	1.22661455408101	4.83668732969185	187.715470340906	48.0748438535822	15.7963024436651
median	-2952.91743182428	-2550.42148677163	-402.49636372867	0.0299147147279343	0.274596583724181	0.484848376092433	0.208457450683752	0.302171469932253	0.405815416840793	0.154570936317905	0.135475953448254	1.65883609864721	4.25439162710735	2.11310755915315	0.443446220423413	0.0015129491895817	8.65243423942541	51.7430427404797	282.815335031367	-1439.26789722701	-1110.92699373593
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0295681360403703	0.274200390883341	0.484278967040745	0.208355894775021	0.302655983733604	0.405700117266623	0.153571677865395	0.135004368678681	1.65432721815073	4.22624899236992	2.11439244267742	0.439659135466694	0.00151332286744448	8.66773319151038	51.9107015333237	283.376922949383	NaN	NaN
HPD95.lower	-2978.46786012886	-2566.57639694305	-424.477811871789	0.0167549220879098	0.230561747144215	0.433895631616792	0.173841480878725	0.263055954821989	0.365008574604394	0.125592806469444	0.108799707494488	1.18298538032307	2.48657330167387	1.94590609297932	0.357418122684074	0.00129186230372716	6.66974275339457	47.9943116745159	258.462732927497	-1452.88474211176	-1118.49370414893
HPD95.upper	-2929.64392944465	-2536.44239635109	-381.498841094965	0.0467060980780566	0.318975819495404	0.535780179975097	0.252178733537759	0.342458263286506	0.450711424570707	0.187674602676388	0.16724397003143	2.1702661750753	6.06836429385513	2.28516375463183	0.527046953510318	0.00175906241343958	10.8565143029909	56.4165256563404	310.649936687968	-1425.24325973357	-1103.50792064857
ACT	33137.1363582537	28388.3386536049	32150.3218498777	25000	25000	26588.4351874461	25165.7047368804	25000	27964.0417181226	25000	25000	30518.664448751	26833.1917281256	27836.3639698759	27836.3639698738	33570.3816611108	28560.5854012371	25712.3044252296	31773.3816242391	34535.1877112044	26114.7342403066
ESS	1358.74746427162	1586.03856849096	1400.45254321992	1801	1801	1693.40541038154	1789.14123291035	1801	1610.10344834455	1801	1801	1475.32668330257	1677.95916550644	1617.48855018297	1617.48855018309	1341.21203787679	1576.47328888608	1751.10714525534	1417.06666707618	1303.74273267356	1724.12246610217
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
