trace	total.br.len	tree.height
mean	709.129000480705	77.582553530698
stderr.of.mean	0.514938824149365	0.0969232810919818
stdev	15.4679769207449	3.73226905797133
variance	239.258310020696	13.9298323210902
median	709.359931965999	77.4027459152641
mode	numeric	numeric
geometric.mean	708.960454500287	77.4934746628557
HPD95.lower	680.506087793746	70.5912123534593
HPD95.upper	740.984685541293	85.1876692186432
ACT	NA	NA
ESS	902.811533539152	1483.64847709248
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
