trace	total.br.len	tree.height
mean	523.793651405466	75.376787516324
stderr.of.mean	0.939371570942045	0.15791948065214
stdev	29.1732829437246	5.91346164973186
variance	851.080437714615	34.9690286828495
median	520.934447098652	74.9685881737889
mode	numeric	numeric
geometric.mean	522.992426540374	75.1495198734835
HPD95.lower	469.279846767299	65.294624344065
HPD95.upper	583.625262903651	88.0892598310755
ACT	NA	NA
ESS	965.021801323942	1402.98651548531
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
