trace	al1-nowd_0	al1-nowd_1	al1-nowd_2	al1-nowd_3	al1-nowd_4	al1-nowd_5	al1-nowd_6	al1-nowd_7	al1-nowd_8	al1-nowd_9	al1-nowd_10	al1-nowd_11	al1-nowd_12	al1-nowd_13	al1-nowd_14	al1-nowd_15	al1-nowd_16	al1-nowd_17	al1-nowd_18	al1-nowd_19	al1-nowd_20	al1-nowd_21	al1-nowd_22	al1-nowd_23	al1-nowd_24	al1-nowd_25	al1-nowd_26	al1-nowd_27	al1-nowd_28	al1-nowd_29	al1-nowd_30	al1-nowd_31	al1-nowd_32	al1-nowd_33	al1-nowd_34	al1-nowd_35	al1-nowd_36	al1-nowd_37	al1-nowd_38	al1-nowd_39	al1-nowd_40	al1-nowd_100	al1-nowd_42	al1-nowd_43	al1-nowd_44	al1-nowd_45	al1-nowd_46	al1-nowd_47	al1-nowd_48	al1-nowd_49	al1-nowd_50	al1-nowd_51	al1-nowd_52	al1-nowd_53	al1-nowd_54	al1-nowd_55	al1-nowd_56	al1-nowd_57	al1-nowd_58	al1-nowd_59	al1-nowd_60	al1-nowd_61	al1-nowd_62	al1-nowd_63	al1-nowd_64	al1-nowd_65	al1-nowd_66	al1-nowd_67	al1-nowd_101	al1-nowd_69	al1-nowd_70	al1-nowd_71	al1-nowd_72	al1-nowd_73	al1-nowd_74	al1-nowd_75	al1-nowd_76	al1-nowd_77	al1-nowd_78	al1-nowd_79	al1-nowd_80	al1-nowd_81	al1-nowd_82	al1-nowd_83	al1-nowd_84	al1-nowd_85	al1-nowd_86	al1-nowd_87	al1-nowd_88	al1-nowd_89	al1-nowd_90	al1-nowd_91	al1-nowd_92	al1-nowd_93	al1-nowd_94	al1-nowd_95	al1-nowd_96	al1-nowd_97	al1-nowd_98	al1-nowd_99
mean	0.642231319283414	0.0365529357999614	0.187670396709989	0.116092427353721	0.140978412245197	0.348949630730182	0.0232996085064018	0.261624938657289	0.314459535567821	0.0596995812485672	0.385974811230983	0.32759060964954	0.182095551124207	0.250882615356604	0.0447305438004286	0.0602582010815173	0.276964461119149	0.355822783672946	0.223464328974745	0.41953146597113	0.0905129618638773	0.252525978961376	0.416188150640132	0.0522951967724674	0.394195848587731	0.169282377781534	0.0889731282941447	0.444518292656883	0.251267229585219	0.279839113769542	0.0915759160712879	0.336411650059847	0.140438982150076	0.179429443715692	0.207493161440219	0.202592487562917	0.324030984701235	0.134899442402094	0.222451993654989	0.198595061740089	0.17043353422188	0.542516725766564	0.0377959426144848	0.39250420858983	0.287101784390852	0.265818979668532	0.230487733424161	0.144996665136112	0.201706825933301	0.221707618513574	0.239196073295082	0.271066900673568	0.432462316827096	0.154707462981628	0.354910764914662	0.145722560167293	0.247443338070937	0.403617962926432	0.365011951573662	0.167430221327167	0.124609280638773	0.437089288925116	0.102475750190949	0.701115050536971	0.147529195582384	0.146927028620533	0.100218479539578	0.0138497289868882	0.26142074125987	0.138038051615454	0.153825611813538	0.150797952177356	0.0392656789619331	0.126731674417776	0.0747406966403238	0.468671160469086	0.164862473118442	0.334698296089135	0.090063294015224	0.119393118946788	0.0124526959225975	0.391328307394001	0.0779858702071156	0.166077797019788	0.175393704152215	0.212132743547244	0.424123967824018	0.493893991685227	0.257266154969498	0.0305494446379763	0.502548047132166	0.181643849101655	0.210741427598874	0.473258326151724	0.281004014823771	0.30076894463495	0.0806881194206016	0.459376957075374	0.0980874120056618	0.055732291789026
HPD95.lower	0.626676696595924	0.0174186233280683	0.161436768868557	0.0789243168448385	0.109288515523094	0.316123088638957	0.00702340609176085	0.227749045531576	0.261675720630972	0.0423015379710248	0.367384175280914	0.311656773314577	0.133852006384356	0.205673274582757	0.0284805641035023	0.0372291558622833	0.246757456052349	0.323712411686914	0.172659361368312	0.347874529203794	0.0770282889397596	0.226325653781846	0.359651404565969	0.0315760025929544	0.361614416952182	0.13883919850801	0.0767507921076366	0.407180818169618	0.192888353163716	0.271574609211438	0.0766843566462779	0.304500009300006	0.108225847934767	0.166196537413816	0.19414668881594	0.190292033358098	0.300413318671027	0.102724923297129	0.172960967102393	0.167191413348089	0.14288073198231	0.481629087189346	0.0320678827285791	0.362082074056523	0.230635409205301	0.241061956329949	0.219047573781693	0.0971497752657558	0.158982223940747	0.192464773557295	0.19842772746459	0.218176730560542	0.385082360775795	0.138665606268074	0.312042734927011	0.136049038000023	0.229640434893388	0.345274152542014	0.343398119191197	0.129370296158462	0.0993689769958681	0.373808141397623	0.0943332194091533	0.676024272620347	0.110321721120616	0.132647506415197	0.0798559853403516	0.00462459163172901	0.225030946221742	0.129884558525877	0.105632984105251	0.123852780275148	0.0347151766637001	0.101259488100801	0.0592533216935433	0.455680342950687	0.132387973528352	0.312602147931197	0.0797443386451361	0.0940925927913729	0.00768936221548131	0.351766202217119	0.0668917743349464	0.119559422659618	0.157681350578164	0.1816171682121	0.40057680017687	0.462702121168135	0.247711136257055	0.0167549220879098	0.445013813419239	0.159372729257897	0.159484518957479	0.443560424120027	0.247536326394888	0.286097374675664	0.0591296693763713	0.424922998454087	0.0925681072788954	0.0426300764789675
HPD95.upper	0.660318209695252	0.0553918895296426	0.212532891017016	0.156703900666957	0.176126923680118	0.38706566823778	0.0421992489839647	0.294000811098976	0.37698562618128	0.0780002071032307	0.404147365369339	0.344206544127148	0.226400371207533	0.297286521211979	0.0606356297237718	0.0850918850759081	0.304771510972401	0.39079570164052	0.273671769900228	0.481821052553612	0.104243648361909	0.276661610021404	0.477818497113095	0.0748386453971355	0.427945016562122	0.20092182580357	0.10207408987415	0.480773346957235	0.303592904155233	0.287569868486891	0.106634372554955	0.369326226476406	0.175452841445954	0.191868178323883	0.221566425492802	0.214976867421197	0.349804978610375	0.16472047339491	0.278588887161255	0.233527740073174	0.197081783364383	0.603740692516837	0.0437284014743396	0.419092113991091	0.345495212696266	0.291989206934497	0.240973609928787	0.190068765820453	0.248770838572705	0.254617741361316	0.280601370622141	0.329342689975745	0.479540444350256	0.171954534473856	0.398548147760346	0.157627030301667	0.266510351141189	0.459380715583738	0.384113214969002	0.208134948856482	0.150741786529045	0.494802896760299	0.111245150038881	0.729347392185514	0.186615555931576	0.161888467433079	0.120727744197595	0.0241381193034292	0.294305726653556	0.146237167727656	0.196282548100639	0.18028500205681	0.0436579045439977	0.150049242882663	0.0872174966056882	0.481584368095106	0.200624002139602	0.356027411961808	0.101967992567198	0.150700178258463	0.0173533657063827	0.431989756316603	0.0896909738510334	0.215128794262641	0.194058881718926	0.24051513088501	0.448651826285978	0.52508295523123	0.265778032953535	0.0467060980780566	0.551698021122445	0.202290264089209	0.266518598168571	0.503590750661853	0.320344767979124	0.31549868921095	0.102687656329699	0.493876990389302	0.102992303354126	0.071253634591871
ESS	1705.85378403158	1801	1801	1236.27623143752	1663.37113757186	1793.72538028849	1801	1801	1527.51952694635	1797.68833653181	1801	1801	1772.64378802128	1681.75340245182	1782.46079920937	1801	1801	1698.11981826011	1762.2717182984	1801	1559.08581057807	1801	1801	1801	1597.0155829119	1801	1744.48211210045	1801	1422.96261561897	1677.7646173547	1682.54537508781	1801	1684.58181356511	1801	1801	1409.43167965636	1670.10380663258	1351.18602478449	1801	1534.26842095001	1733.39154528007	1801	1801	1801	1776.35723058451	1801	1722.06779759721	1663.03211968684	1801	1717.46874708158	1801	1738.24449444388	1685.32578264161	1631.23013991056	1801	1709.88755140445	1790.79795320219	1653.90260948222	1801	1801	1794.06328344108	1582.71889900628	1801	1754.75400407625	1801	1759.41886489804	1801	1801	1801	1730.5371525407	1791.54034600739	1716.89333310598	1801	1759.30386715657	1669.16561420585	1797.97052318118	1670.29181329771	1801	1801	1675.75868817314	1801	1801	1627.85115471041	1686.95054740993	1801	1801	1698.17942967568	1801	1801	1801	1801	1801	1801	1785.7288161926	1761.28798595915	1590.76442031364	1673.57030876872	1801	1669.98327811895	1801
