trace	total.br.len	tree.height
mean	526.261377854693	87.3635922174022
stderr.of.mean	0.466461870107954	0.141869116486567
stdev	16.1780513653633	5.90925544617296
variance	261.729345980333	34.9192999281248
median	526.008608727385	86.8424914573752
mode	numeric	numeric
geometric.mean	526.014017256108	87.1675172597959
HPD95.lower	494.5643874859	77.2272513835532
HPD95.upper	555.374673092101	98.4774299826792
ACT	NA	NA
ESS	1203.5425904463	1735.92573588298
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
