trace	total.br.len	tree.height
mean	595.073951767608	121.282758021273
stderr.of.mean	0.747413765493914	0.201526478889515
stdev	25.3092368936493	7.87200806083939
variance	640.557472138859	61.9685109099204
median	594.623409854542	121.0278839178
mode	numeric	numeric
geometric.mean	594.536743748039	121.028254591156
HPD95.lower	547.005148815304	107.686986067412
HPD95.upper	643.045962390476	137.800738668379
ACT	NA	NA
ESS	1147.30070108673	1526.68053445912
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
