trace	total.br.len	tree.height
mean	1580.35981945873	237.845095342931
stderr.of.mean	8.27368698015025	1.38894779465316
stdev	198.087688574299	39.8120907923744
variance	39238.7323647085	1585.00257326027
median	1560.18785146078	234.688238491596
mode	numeric	numeric
geometric.mean	1568.25642140493	234.608264980677
HPD95.lower	1228.25710145161	163.578940754722
HPD95.upper	1962.85077996982	314.603103645392
ACT	NA	NA
ESS	573.532639210364	822.052336967402
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
