trace	total.br.len	tree.height
mean	283.208069464542	50.8266029217208
stderr.of.mean	0.249891216336436	0.0279228906348986
stdev	8.68681425119367	1.18466773627689
variance	75.4607418347414	1.40343764537542
median	282.829547030786	50.7570269921736
mode	numeric	numeric
geometric.mean	283.075694107069	50.8128745539451
HPD95.lower	266.163542813995	48.6090468087386
HPD95.upper	299.867495781795	53.2369219564086
ACT	NA	NA
ESS	1209.09501370712	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
