trace	total.br.len	tree.height
mean	551.918144661921	72.6826278411737
stderr.of.mean	1.16404800841912	0.182196969833157
stdev	38.7815002277495	7.41466801097278
variance	1504.00475991494	54.977301712943
median	550.151133660141	71.8863794815147
mode	numeric	numeric
geometric.mean	550.567975608533	72.3179682136394
HPD95.lower	477.242290268029	59.5664701358695
HPD95.upper	623.644567182962	87.9407334169799
ACT	NA	NA
ESS	1110.5772383285	1657.07613593322
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
