trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-13942.7751505858	-13299.4275981117	-643.347552474013	0.164862473118442	0.0204078276101402	0.523260913568726	0.291468785702685	0.0800602940125805	0.274806993009534	0.365796396316903	0.27933631666098	2.1532471646421	1.88690456629435	0.186446280196627	1.40677685990169	0.00559814876134807	55.9743411690496	107.945679179809	821.076801101576	-1363.77125134506	-11935.6563467667
stderr.of.mean	0.252603329092356	0.209355551335595	0.187559668855496	0.000432552743901663	0.000147969717365706	0.000636583874086664	0.000579263455299953	0.00011816647331542	0.000197423853423287	0.00024413405995211	0.000204423738153696	0.00808028127398649	0.00205062587325658	0.000364143141544941	0.00018207157077246	6.82287666164199e-06	0.138532105920728	0.165462654894663	0.930710037891685	0.0808517736705756	0.2063577516265
stdev	9.97952318334871	8.88144512630451	5.39640701477535	0.0176731749515706	0.00627782246477289	0.0254788185583691	0.0245760632475656	0.00464381305772529	0.00837598343882478	0.0103263011607697	0.00867296335061832	0.342817248059923	0.0870006742133455	0.0145396421808533	0.00726982109042655	0.000200759333624887	5.47217982375487	6.16510471597176	25.3236127159196	2.97886389198425	8.52122466390153
variance	99.5908829669944	78.8800675315581	29.1212086691166	0.000312341112868823	3.94110548992071e-05	0.000649170195130295	0.000603982884748345	2.15649997150999e-05	7.0157098567467e-05	0.000106632495662915	7.52202932811685e-05	0.117523665567379	0.00756911731357668	0.000211401194747248	5.28502986868107e-05	4.03043100375087e-08	29.9447520235099	38.0085161588973	641.285360985885	8.87363008696754	72.6112697726838
median	-13942.5365795556	-13298.9917313359	-643.339638826157	0.164180930676264	0.0196642505449327	0.523373017445226	0.290166186933305	0.0799473453410615	0.274818998700855	0.36607146775949	0.279249517166742	2.11829276388436	1.88417737962743	0.185445072287705	1.40727746385615	0.00559960484780399	55.7083894281251	107.717416200017	819.698522766802	-1363.59453200879	-11935.3587819658
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.163910284619154	0.0194324165842811	0.522638154476277	0.290434368751959	0.0799258076981352	0.274679378526107	0.365650657007729	0.27920174413944	2.12643999025509	1.88490225434702	0.185884372813447	1.40675806576319	0.00559454596024381	55.7094940537838	107.771135209728	820.688516309085	NaN	NaN
HPD95.lower	-13962.6196687581	-13316.1649152723	-654.262471732651	0.132387973528352	0.00919958690936	0.474849795781155	0.242497122812392	0.0705794353288947	0.258934098049829	0.344612791690463	0.262763274461522	1.54466464881806	1.72299909028845	0.160023388372413	1.39126060348638	0.0052390329026819	46.2842436186441	96.610669511846	772.274760796325	-1369.7514284127	-11952.1047340487
HPD95.upper	-13923.0921998448	-13281.6468407731	-632.967857004649	0.200624002139602	0.0328097265696722	0.574415792330934	0.339151824106676	0.0886859543672515	0.291040530867295	0.38583644889471	0.295750102379419	2.88797435621577	2.06395523219973	0.217478793027241	1.41998830581379	0.00602330372892436	66.4948976985996	120.195891054034	870.53937193899	-1357.92894520168	-11919.2659933171
ACT	28831.7455605609	25004.263590936	54360.3066599367	26956.3675290401	25000	28090.8624611816	25000	29137.4453084858	25000	25152.407067094	25000	25000	25000	28225.9918374832	28225.9918374807	51975.1713600581	28839.819059638	32413.9114512287	60784.0802223829	33150.5060590418	26390.6400355854
ESS	1561.64668925179	1800.69290328236	828.269794018349	1670.29181329771	1801	1602.834375848	1801	1545.26244573978	1801	1790.08712287043	1801	1801	1801	1595.16095162361	1595.16095162375	866.279010185253	1561.20951753867	1389.06407724802	740.736716509863	1358.1994772511	1706.09731098934
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
