trace	total.br.len	tree.height
mean	566.188643508547	94.9651105865532
stderr.of.mean	1.50082885228886	0.29491093813068
stdev	49.8116965983432	11.7570393987832
variance	2481.2051180054	138.22797542454
median	561.129585326521	94.0071158222707
mode	numeric	numeric
geometric.mean	564.043759706729	94.2563579798146
HPD95.lower	470.203745695297	73.4767551675059
HPD95.upper	663.890257405343	118.325479764351
ACT	NA	NA
ESS	1102.15244871516	1590.21383502648
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
