trace	total.br.len	tree.height
mean	28930.9787609415	5188.33437579597
stderr.of.mean	196.340845613977	68.5317561289747
stdev	7119.68508882829	2858.60932223064
variance	50689915.7640839	8171647.25714394
median	27653.9312855975	4479.73152174444
mode	numeric	numeric
geometric.mean	28137.0263991134	4546.74049227758
HPD95.lower	16821.4923739553	1234.2288124696
HPD95.upper	42734.9747796283	10766.1823786919
ACT	NA	NA
ESS	1315.65371704238	1740.87356865901
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
