trace	total.br.len	tree.height
mean	413.801762469381	81.2907161345571
stderr.of.mean	0.453861638034295	0.0867822473020089
stdev	14.4522787289838	3.68185836504336
variance	208.868360460237	13.5560810202397
median	413.640819826738	81.1091420365086
mode	numeric	numeric
geometric.mean	413.550349979355	81.2077674874721
HPD95.lower	387.090328882199	74.6511948088221
HPD95.upper	442.116605598407	88.669130798518
ACT	NA	NA
ESS	1014.53503006451	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
