trace	total.br.len	tree.height
mean	424.221891142752	63.0807118297887
stderr.of.mean	0.311817603627411	0.0471961590560567
stdev	10.687186678293	2.00236313786307
variance	114.215959096683	4.00945813587283
median	423.953328465275	62.993298336309
mode	numeric	numeric
geometric.mean	424.087697266618	63.0491067734745
HPD95.lower	404.614064488914	59.3319828403787
HPD95.upper	446.217901904404	67.0417327980232
ACT	NA	NA
ESS	1175.34908498014	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
