trace	total.br.len	tree.height
mean	550.790009339155	102.571109989197
stderr.of.mean	0.514416596688361	0.117032575291417
stdev	16.9305391040242	4.96527089025149
variance	286.643154352894	24.6539150135788
median	550.456283202804	102.401456688824
mode	numeric	numeric
geometric.mean	550.530986572984	102.451912602305
HPD95.lower	517.306638312669	92.7709721962552
HPD95.upper	582.185760748722	111.806891859742
ACT	NA	NA
ESS	1083.80954738714	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
