trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-8197.56249239072	-7596.3476723798	-601.214820010921	0.201706825933301	0.0682242526007378	0.461985082513867	0.268083838952094	0.076503360579745	0.17516713170235	0.319898813462627	0.42843069425528	1.76846346964899	3.10839420040141	0.177201128510652	1.41139943574466	0.00325758835728302	40.7769872158433	67.344797918632	618.01104148923	-797.345571817619	-6799.00210056218
stderr.of.mean	0.282176274917249	0.207203234592699	0.203837491446485	0.000554955978271375	0.000337184663654574	0.000720090248492281	0.000662776239432052	0.000140411439647686	0.000209696295272484	0.000335651122132409	0.000315388745705097	0.00918917338231123	0.00473939588990678	0.000489769492003828	0.00024488474600191	4.07200667405523e-06	0.119874735445866	0.0879414209277465	0.607134772805476	0.0722083081160998	0.191051814046728
stdev	10.424382574035	8.4477948772497	6.8846384811518	0.023544784496287	0.014305531523291	0.0305508371518754	0.0279593672546642	0.00593846038618106	0.00878386268727973	0.0135450130650101	0.0133808091829395	0.38986354856373	0.201075507318666	0.0207791565341911	0.0103895782670954	0.000148018950262349	4.31134141135049	3.57203923769083	21.1495219005153	2.73282559807081	8.07441257451592
variance	108.667752049844	71.3652382880862	47.3982470161561	0.000554356876976596	0.000204648232163873	0.00093335365068041	0.000781726217281188	3.52653117582417e-05	7.71562437089851e-05	0.000183467378931294	0.000179046054390237	0.151993586498704	0.0404313596434589	0.000431773346272419	0.000107943336568101	2.19096096367676e-08	18.5876647652257	12.7594643156029	447.302276620378	7.46833574947106	65.1961384235008
median	-8197.03013368514	-7595.80883052316	-601.089504005149	0.200959453455257	0.0671094323150623	0.46227911405484	0.26811725814728	0.0763638818271874	0.175057728194595	0.319884427658194	0.428180555599451	1.73303590654863	3.10048074541686	0.176066265991921	1.41196686700403	0.00325647497041741	40.5831064189381	67.1981585453258	617.720684949658	-797.233975761736	-6798.82104913178
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.200333927971789	0.0667238443082492	0.460972772269125	0.266623471374871	0.0762736295648608	0.174946498141593	0.319611406889721	0.428222031690806	1.72646643629297	3.10192624828595	0.175997339837083	1.41136114565549	0.00325423019374518	40.5516115228481	67.250759155064	617.650737693663	NaN	NaN
HPD95.lower	-8220.86914766469	-7612.38954518089	-613.730584199025	0.158982223940747	0.042863388294309	0.404394940859795	0.213624246838068	0.0659440379956825	0.158642211830022	0.293544191764566	0.402842322561018	1.08649926825798	2.7336899845167	0.137750075373014	1.39040063562203	0.0029843792117372	32.5054133104112	60.3436659363964	578.300633714512	-802.673672258501	-6815.43148713434
HPD95.upper	-8180.08291048106	-7579.96640356794	-586.974482591119	0.248770838572705	0.0986792882433512	0.523874132011289	0.320565336029006	0.0893239876532217	0.191841770528387	0.346266341604942	0.454386680643049	2.56560343272	3.5236383628359	0.219198728755905	1.43112496231348	0.00355420448464387	48.9792306122822	74.2006747861235	659.21123879476	-792.033076808615	-6784.47994011183
ACT	32972.5616128798	27071.8989974118	39447.386179641	25000	25000	25000	25286.6654872483	25157.6248505773	25646.1878578351	27633.1077234533	25000	25000	25000	25000	25000	34056.0835170075	34789.0742330812	27275.1341392615	37083.5656403062	31416.8677866326	25193.7513024081
ESS	1365.52933098205	1663.16371098698	1141.39374900428	1801	1801	1801	1780.58273530393	1789.71585224854	1755.62154693664	1629.38604121554	1801	1801	1801	1801	1801	1322.08390837175	1294.22817342996	1650.77098320071	1214.14969738137	1433.14732409949	1787.14949828438
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
