trace	total.br.len	tree.height
mean	1131.11154613251	145.835390562512
stderr.of.mean	3.83937853992836	1.77953766431808
stdev	155.680972760904	72.8493113730161
variance	24236.5652797813	5307.02216752266
median	1077.5148163416	117.883843661599
mode	numeric	numeric
geometric.mean	1121.7345296832	132.870411526078
HPD95.lower	952.660347410015	76.0634999244385
HPD95.upper	1445.39745618564	294.50680479551
ACT	NA	NA
ESS	1645.0933574105	1676.78690897702
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
