trace	total.br.len	tree.height
mean	833.508736266342	127.055482908723
stderr.of.mean	0.80272275333691	0.192841143037444
stdev	27.2294436675463	7.57496377103039
variance	741.44260244408	57.3800761324229
median	832.983049659753	126.69920222956
mode	numeric	numeric
geometric.mean	833.065946893251	126.831323856655
HPD95.lower	779.294590262725	112.977463970224
HPD95.upper	885.798079399897	142.478262622842
ACT	NA	NA
ESS	1151.29795064635	1543.84276837667
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
