trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-31655.3349692353	-31095.8460598125	-559.488909422819	0.279839113769542	0.0667681394354959	0.283661686152692	0.369731060642268	0.52837408570175	0.160954069975484	0.271185764131286	0.0394860801914789	2.70613071809905	3.73876380563618	2.90704854052212	0.046475729738935	0.0717910815072795	28.2664940483474	95.8325379656348	641.4041483823	-26509.6170072375	-4586.22905257498
stderr.of.mean	0.2619167225884	0.22220722083537	0.136989006814175	0.00010051353255678	4.77760405969693e-05	9.76623187639019e-05	0.000123981637394578	0.000342152166673585	0.000309849463706997	0.000296628680365226	0.000133208056548805	0.00213620210282218	0.00915643248173646	0.000107566623204411	5.37833116022043e-05	5.75604831383727e-05	0.0703310075321745	0.142162029368026	0.601575931438179	0.199709701463711	0.123068884974301
stdev	9.83947386278584	8.88318132361665	4.73169672694545	0.00411594328008915	0.00202696542425827	0.00397779461063987	0.00497755549543458	0.0145162847949858	0.013145797387381	0.0125071133103076	0.00565153833350928	0.0906313655871064	0.372716883992658	0.00434681675325642	0.0021734083766282	0.00197690618275284	2.66584284214324	6.03142316882696	23.0580235290709	8.02253053395001	5.22136978133661
variance	96.8152458964457	78.9109104282517	22.3889539157862	1.6940989084911e-05	4.10858883113851e-06	1.58228499644356e-05	2.4776058710131e-05	0.000210722524249135	0.000172811988950074	0.000156427883356874	3.19398855351248e-05	0.00821404442818374	0.138917875613196	1.88948158863907e-05	4.72370397159764e-06	3.9081580554064e-06	7.10671805900637	36.3780654414626	531.672449067189	64.3609961681602	27.2627023934551
median	-31654.791815077	-31095.5961431323	-559.34169002347	0.279849296803871	0.0668448213100201	0.28381828782572	0.369746237083046	0.528598256979399	0.160561023810258	0.27086281627957	0.0393308880803842	2.70305375484872	3.7243732926429	2.90716375558851	0.046418122205749	0.071704042615868	28.1616156156676	95.4297293941837	640.581526833269	-26509.2804868798	-4586.02802381642
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.279808866891161	0.0667373794846427	0.283633793192246	0.369697535349224	0.528174316487048	0.1604173660918	0.270897396192775	0.0390825720184299	2.70461871552823	3.72028736883698	2.90704529221276	0.0464249399455096	0.0717639435114274	28.1410948593879	95.6442241174184	640.990290051535	NaN	NaN
HPD95.lower	-31673.8635674405	-31114.4512403939	-568.393067066332	0.271574609211438	0.0627347022952406	0.27598484986924	0.359844669583252	0.498901364164481	0.135365830983656	0.247373372548373	0.0289688949748954	2.53201801667786	2.97015114046808	2.89870376626641	0.0421236296261367	0.0680960421806241	23.2709598974977	85.7192271519194	599.05546853021	-26525.9367624281	-4595.65899404123
HPD95.upper	-31636.5236098688	-31079.3173813737	-550.406722413148	0.287569868486891	0.0705315413723169	0.29140988443836	0.379208251109896	0.555149215858972	0.185681748547235	0.296908253676561	0.0505528963078175	2.88673787914501	4.43169662822641	2.91575274074772	0.0506481168667879	0.0756404465386689	33.6618530577587	109.14425862079	688.778396737708	-26494.3694452547	-4576.3986604024
ACT	31885.635876339	28157.3423342244	37718.1176929789	26836.3032181416	25000	27125.7486027404	27918.6808159151	25000	25000	25311.8850914068	25000	25000	27158.5663800673	27556.5462860388	27556.5462860379	38149.523824269	31321.0974986258	25000	30630.1503117741	27886.110712291	25000
ESS	1412.07784516573	1599.05006181189	1193.72340811114	1677.7646173547	1801	1659.86202480146	1612.71946539585	1801	1801	1778.80864413712	1801	1801	1657.85628629667	1633.91302860081	1633.91302860086	1180.22442973082	1437.52944806533	1801	1469.95687392016	1614.60307120401	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
