trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-7205.37529044278	-6861.17424575571	-344.201044687068	0.459376957075374	0.35802678570266	0.0615506039788885	0.121045653243076	0.109769041207633	0.251108018636557	0.489752129304534	0.149370810851277	3.21032793466106	2.76138453225544	1.91750761986601	0.541246190066989	0.00820537697819893	5.51367346273727	50.6905586886832	222.000967987804	-3768.98881742978	-3092.18542832593
stderr.of.mean	0.255091851758357	0.192024854116253	0.174405389369703	0.000417937286769114	0.000395871934816831	0.000155642836943666	0.000229860043287624	0.000228084415009002	0.000380263560243903	0.000429535592811819	0.000289286044776864	0.0067722762542665	0.00691841035277412	0.00108299529402474	0.000541497647012369	8.99225559432712e-06	0.0133168684158932	0.0234566418139574	0.167577126603453	0.176112311696046	0.133390373861161
stdev	10.4061482462198	8.14692333287607	6.53991958246271	0.0177315746387541	0.0167954211835386	0.00639098114045821	0.00975213421499138	0.00967680069881613	0.0155264677144001	0.0182236490140011	0.0116164454354597	0.273676763569465	0.290234522893887	0.0459475918932014	0.0229737959466006	0.00034992278331451	0.55885852924662	0.984768168431245	6.38173517262029	7.4718114379852	5.6592734007893
variance	108.287921322303	66.3723597917605	42.7705481450792	0.000314408739169708	0.000282086172732457	4.08446399376926e-05	9.51041217472055e-05	9.36404717646084e-05	0.000241071199686308	0.000332101383385503	0.000134941804555012	0.0748989709178571	0.0842360782794423	0.00211118120078418	0.000527795300196043	1.22445954282573e-07	0.312322855711696	0.96976834555543	40.726543813459	55.8279661648064	32.0273754248813
median	-7205.25810905816	-6860.69234059312	-344.29115631383	0.458963772972265	0.357899524661253	0.0614143474105609	0.120590675004455	0.109878689173168	0.250130020489881	0.489855974569089	0.149011211007766	3.20386336170773	2.74792346421158	1.91672823919131	0.541635880404336	0.0081948494090096	5.48515437075768	50.6705737787733	221.917369951373	-3768.59292416877	-3091.85148691645
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.459034044650898	0.357633063566408	0.0612184306699369	0.120653597460137	0.109339520977833	0.250628384081536	0.489412835276028	0.148919023590944	3.19872840053237	2.7462351201945	1.91695778749552	0.540756309497906	0.00819792733757397	5.48572290902999	50.6810331597632	221.909562405807	NaN	NaN
HPD95.lower	-7225.86919908229	-6877.45710364326	-355.511182880188	0.424922998454087	0.328361666285867	0.0499921743499957	0.103036078143705	0.0898824222608664	0.219321027268356	0.455863922237965	0.126354167289285	2.67274663838836	2.22129067308924	1.81953055961092	0.49937803108221	0.00761828288430333	4.49050706938843	48.9343744562941	209.854453280355	-3783.04728097886	-3103.91253888774
HPD95.upper	-7185.94399644605	-6846.45078220295	-330.194790345666	0.493876990389302	0.393369722942623	0.0745293888920386	0.140613900955129	0.128079255489128	0.280544058483824	0.525684165579107	0.171976185700283	3.73191821212417	3.33463836959171	2.00124393783557	0.590234720194532	0.00894949955341691	6.60380561767882	52.763684754024	234.42050645209	-3754.42452089906	-3082.08103866719
ACT	27041.1735489562	25000	32002.7549272759	25000	25000	26689.2017249545	25000	25000	26992.0873432836	25000	27907.4935801107	27555.345455305	25569.7731973362	25000	25000	29717.0178351085	25551.2899209809	25531.4833744449	31028.7515923078	25000	25000
ESS	1665.05347552632	1801	1406.91012702863	1801	1801	1687.01186584766	1801	1801	1668.08144280859	1801	1613.36595387014	1633.98423267931	1760.86818027352	1801	1801	1515.12511281688	1762.14195601251	1763.50897202732	1451.07352663077	1801	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
