trace	total.br.len	tree.height
mean	1491.14611329489	245.424240211215
stderr.of.mean	6.85435453380369	3.24211530734205
stdev	267.472411384239	129.374679582185
variance	71541.4908516997	16737.8077169931
median	1414.09302660593	205.351390291887
mode	numeric	numeric
geometric.mean	1470.96048622088	220.790470487704
HPD95.lower	1162.50477119187	101.6797897445
HPD95.upper	2003.1031275393	487.2968921905
ACT	NA	NA
ESS	1523.58328620183	1593.24660897727
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
