trace	total.br.len	tree.height
mean	4460.38010801599	810.405527428116
stderr.of.mean	16.1601580298549	7.41062583423279
stdev	615.024086557942	299.159578844028
variance	378254.627046431	89496.4536141361
median	4288.09244770271	722.006825240228
mode	numeric	numeric
geometric.mean	4423.91978487875	769.794307061609
HPD95.lower	3635.5851716236	453.936031723533
HPD95.upper	5689.65569057384	1409.32474833263
ACT	NA	NA
ESS	1449.22021796076	1630.5622963237
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
