trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-46157.1764167264	-45323.908240608	-833.268176118341	0.30076894463495	0.121111035168096	0.153927686721259	0.424192333475693	0.798520653197005	0.0803305710388695	0.0640014997202157	0.0571472760439115	2.99736136185668	3.38097263104174	0.254091053175271	1.37295447341236	0.0411126746042845	233.304376072788	454.951617462039	2891.46989748483	-12930.4270297704	-32393.4812108376
stderr.of.mean	0.280295122187547	0.202559402676924	0.226881660378933	0.000188177181896617	0.000123221189502243	0.000126519069140753	0.000222704744086613	5.60839210884372e-05	3.90479694905756e-05	2.96548044657877e-05	3.1057187064354e-05	0.00311502808292225	0.00318898028499597	0.000207296545421859	0.000103648272710928	5.44678334922026e-05	0.69321177079728	5.86190064897331	12.8287354369951	0.177355842114008	0.168894456477973
stdev	10.0502302634788	8.59386630734273	5.4725290312136	0.00750324666494194	0.00479277163315781	0.00536774867597368	0.00857781863367011	0.00235549454940307	0.00165666478544288	0.001197189640104	0.00131764465132676	0.129178525966786	0.13235011563402	0.00811706598226244	0.0040585329911312	0.00150591289574419	23.3544954378089	248.699343592314	544.277065299451	7.52456995731263	6.88331747702942
variance	101.007128348945	73.8545381084805	29.9485739974756	5.62987105149624e-05	2.29706599276021e-05	2.88127258484172e-05	7.35789725121382e-05	5.54835457226757e-06	2.74453821132651e-06	1.43326303437233e-06	1.73618742717002e-06	0.0166870915709517	0.0175165531083386	6.58867601604021e-05	1.64716900401004e-05	2.26777364956864e-06	545.432457154635	61851.3635032478	296237.523810983	56.6191530424917	47.3800594895787
median	-46156.900567563	-45323.5167021042	-833.105188087048	0.300762015251653	0.120918093967839	0.15383065426789	0.424090619014791	0.798571093375925	0.0803142259117522	0.0640081487461471	0.0571287334166361	2.98959026792047	3.37872412730307	0.254043565682775	1.37297821715861	0.0410758923644061	232.168913466198	380.158108322312	2737.75068132523	-12930.2310698648	-32393.3194203554
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.300675428388006	0.121016294075099	0.153834016095709	0.424105559788642	0.798517180510253	0.0803135100842769	0.0639903141618412	0.0571320816263556	2.99458629219396	3.37838744406091	0.253961690413264	1.37294847642999	0.0410851222274703	232.143546516244	402.781257388623	2846.53207960477	NaN	NaN
HPD95.lower	-46177.9764746926	-45341.8583177472	-843.461957339085	0.286097374675664	0.112303431412947	0.143052775295071	0.407806129303061	0.793849272496681	0.0771638903304914	0.061632024452653	0.0544789213188795	2.74257647871922	3.12880743034684	0.238337304224788	1.36491237705864	0.0380314153343879	190.656333781339	171.452561488352	2146.76824246095	-12944.9618450622	-32406.7569563349
HPD95.upper	-46138.9894287518	-45308.4044089422	-822.383966808575	0.31549868921095	0.13121135779758	0.164155762416261	0.440836527298886	0.80307592883613	0.0836178870472283	0.0662040872040511	0.0595478623704058	3.24945237530512	3.63318546202782	0.270175245882706	1.38083134788761	0.0439652607058341	279.209140848486	968.708856186808	3979.57638291499	-12916.3312339156	-32380.0579398597
ACT	35001.8851649431	25000	77345.4935448432	28304.0024186124	29744.7074083933	25000	30333.155950496	25510.848969659	25000	27610.6486336772	25000	26167.1041629212	26125.6676778467	29349.3411564571	29349.3411564565	58869.8429671972	39646.3543833488	25000	25000	25000	27092.4055804877
ESS	1286.35928573058	1801	582.128291338597	1590.76442031364	1513.71467138032	1801	1484.34933949772	1764.93538312072	1801	1630.71141853155	1801	1720.67186799372	1723.40093103837	1534.10598759196	1534.10598759199	764.822831701595	1135.66557884854	1801	1801	1801	1661.9048414227
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
