trace	total.br.len	tree.height
mean	494.515201388819	55.2933391564262
stderr.of.mean	0.314450702207724	0.0315494252265382
stdev	10.9666498122295	1.23074846608487
variance	120.267408104072	1.51474178677025
median	494.175810243613	55.213644254577
mode	numeric	numeric
geometric.mean	494.393827990684	55.279711561615
HPD95.lower	473.205487339069	52.9432679851635
HPD95.upper	516.795688469344	57.6811193805647
ACT	NA	NA
ESS	1216.98200206976	1522.63933499371
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
