trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-14625.3151351285	-14368.6133071284	-256.701828000081	0.154707462981628	0.0336985105410536	0.480701240801254	0.330892785676064	0.300915501055869	0.306893799306162	0.228339391411265	0.163851308226709	3.49160035263609	3.29117295633662	1.15011711327926	0.92494144336037	0.0312416269608694	2.75098830250629	52.0972503291031	163.580669323783	-5086.76541461307	-9281.84789251536
stderr.of.mean	0.237632313433351	0.215685261197115	0.128167848341622	0.000213167271680568	0.0001037493096676	0.00035043599467125	0.00036551481940671	0.00023667433414683	0.000242656274079931	0.000209636959313452	0.000180930847781096	0.00617266091777034	0.00403583176179083	0.000718070708617573	0.000359035354308786	2.23503581562607e-05	0.00610042891919574	0.0193002846755211	0.0858181902263923	0.143094499989046	0.173293103864269
stdev	9.27954988830066	8.56524332189459	4.26450629246119	0.00860711240010772	0.00424675271160622	0.0147770424777899	0.0151475353410717	0.0100412400469076	0.0102950322252229	0.0088941415585192	0.00767624457890471	0.261883783161062	0.171225813965678	0.0302164386516031	0.0151082193258016	0.000854156548448077	0.253462444255897	0.720350412631565	2.99297464269473	6.07098454068463	7.23262964839402
variance	86.1100461294607	73.3633931632599	18.1860139184411	7.40823838680881e-05	1.80349085935347e-05	0.000218360984390407	0.000229447826909016	0.000100826501679622	0.000105987688518378	7.91057540629784e-05	5.89247308351639e-05	0.0685831158827501	0.029318279368209	0.000913033164786095	0.000228258291196524	7.29583409256732e-07	0.0642432106481736	0.518904716978466	8.95789721181367	36.8568532932318	52.3109316308283
median	-14625.3285718168	-14368.2125011823	-256.683732002415	0.154443135190068	0.0335981826496708	0.481399453440085	0.330577540902127	0.300524901176798	0.306878717121368	0.228470063540678	0.163628652510007	3.48303662333568	3.28591723781006	1.14877882928515	0.925610585357427	0.0312383710472639	2.73627394008724	52.0637706594075	163.521339271819	-5086.76437360037	-9281.71710576549
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.154468237433124	0.0334323002796462	0.480473727340397	0.330546156019223	0.300748148289724	0.30672102794574	0.228166396268408	0.163671744175725	3.48183473065549	3.28672010729163	1.14972142409699	0.924817808730581	0.0312299414494539	2.73940214750136	52.0922816380678	163.553344740131	NaN	NaN
HPD95.lower	-14642.641884205	-14386.7379069064	-265.228527958575	0.138665606268074	0.0250615458684791	0.45334645768285	0.302319520635201	0.282367736936859	0.2866341580286	0.211848691990891	0.148098159569013	2.95492049369579	2.95419117372653	1.09476414875073	0.895660661089948	0.029616397578269	2.25066714816171	50.7261719426552	157.64855017062	-5097.98535259303	-9296.32791398909
HPD95.upper	-14607.2500848554	-14353.3084923111	-248.454729751778	0.171954534473856	0.0414082454156699	0.510610918596674	0.360965002733349	0.321455842871346	0.326173676042518	0.245610719368417	0.177833069738012	3.97714352868681	3.61286815688447	1.2086786778201	0.952617925624633	0.0329246919520345	3.24339546075033	53.5038144200485	169.466765332154	-5074.51225742662	-9268.26464420216
ACT	29510.0231317053	28534.7391801184	40647.4258650559	27601.8686133819	26857.7029116425	25307.8208822531	26202.2393922247	25000	25000	25000	25000	25000	25000	25413.2523869762	25413.2523869761	30811.0432801053	26067.8903053323	32303.6942292773	36996.8721110764	25000	25833.4545742325
ESS	1525.75278572471	1577.90122824642	1107.69622040709	1631.23013991056	1676.42780725235	1779.09430485868	1718.36457663084	1801	1801	1801	1801	1801	1801	1771.71340820093	1771.71340820094	1461.32669350644	1727.22070994713	1393.80343562047	1216.99477363439	1801	1742.89504605823
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
