trace	al1-nowd_0	al1-nowd_1	al1-nowd_2	al1-nowd_3	al1-nowd_4	al1-nowd_5	al1-nowd_6	al1-nowd_7	al1-nowd_8	al1-nowd_9	al1-nowd_10	al1-nowd_11	al1-nowd_12	al1-nowd_13	al1-nowd_14	al1-nowd_15	al1-nowd_16	al1-nowd_17	al1-nowd_18	al1-nowd_19	al1-nowd_20	al1-nowd_21	al1-nowd_22	al1-nowd_23	al1-nowd_24	al1-nowd_25	al1-nowd_26	al1-nowd_27	al1-nowd_28	al1-nowd_29	al1-nowd_30	al1-nowd_31	al1-nowd_32	al1-nowd_33	al1-nowd_34	al1-nowd_35	al1-nowd_36	al1-nowd_37	al1-nowd_38	al1-nowd_39	al1-nowd_40	al1-nowd_100	al1-nowd_42	al1-nowd_43	al1-nowd_44	al1-nowd_45	al1-nowd_46	al1-nowd_47	al1-nowd_48	al1-nowd_49	al1-nowd_50	al1-nowd_51	al1-nowd_52	al1-nowd_53	al1-nowd_54	al1-nowd_55	al1-nowd_56	al1-nowd_57	al1-nowd_58	al1-nowd_59	al1-nowd_60	al1-nowd_61	al1-nowd_62	al1-nowd_63	al1-nowd_64	al1-nowd_65	al1-nowd_66	al1-nowd_67	al1-nowd_101	al1-nowd_69	al1-nowd_70	al1-nowd_71	al1-nowd_72	al1-nowd_73	al1-nowd_74	al1-nowd_75	al1-nowd_76	al1-nowd_77	al1-nowd_78	al1-nowd_79	al1-nowd_80	al1-nowd_81	al1-nowd_82	al1-nowd_83	al1-nowd_84	al1-nowd_85	al1-nowd_86	al1-nowd_87	al1-nowd_88	al1-nowd_89	al1-nowd_90	al1-nowd_91	al1-nowd_92	al1-nowd_93	al1-nowd_94	al1-nowd_95	al1-nowd_96	al1-nowd_97	al1-nowd_98	al1-nowd_99
mean	0.0787190624661514	0.292098780396817	0.161932152503895	0.453238353178404	0.368840115243181	0.199233850263745	0.242403271492625	0.238239699888982	0.468710108861152	0.231308617743241	0.238252495729022	0.63033199763818	0.248224371852964	0.0986825434966972	0.076755600575249	0.166460566905078	0.53402687983405	0.116099400400552	0.173274141771452	0.170585172693129	0.0877823493350883	0.236022365821588	0.424441177572604	0.261946364205153	0.0869067023488716	0.396383019407404	0.320985855643026	0.169853449484567	0.336644740130866	0.160954069975484	0.241860783469067	0.133933309757273	0.434256164521246	0.307622053362599	0.260902742471027	0.0960933801655886	0.19549554362906	0.0941758513631064	0.185388875303989	0.483641011325773	0.378559356158358	0.288577094121452	0.323853700471476	0.446668196084379	0.0249943441488779	0.454556610512751	0.225845554016844	0.285097989041393	0.17516713170235	0.311526677533026	0.0801885638446636	0.194774431968172	0.290786498712344	0.306893799306162	0.237375077236669	0.121615201975129	0.126439605115571	0.0408954951328101	0.221188907765053	0.241792532942953	0.221888129100943	0.161843563109327	0.416267756346929	0.294573937911169	0.205541195831186	0.467009328736796	0.111630664494229	0.273022727694	0.112619065061583	0.198170564048144	0.0689013808166269	0.405605779689612	0.759756998174163	0.264884954257056	0.106291408461993	0.224181531750289	0.274806993009534	0.0882155953893835	0.329349907109653	0.247426225384017	0.126666527283561	0.0720090303057314	0.321150592862232	0.156831541920165	0.230083160930524	0.250272209116865	0.19578750832245	0.202875417955297	0.199653900014822	0.406339793209248	0.383948999593223	0.314592277497576	0.705751508216949	0.307196381128084	0.0343035572284145	0.0803305710388695	0.295589505427587	0.251108018636557	0.112769350318144	0.0653256231962569
HPD95.lower	0.0693161053538638	0.279774162303143	0.147202920781048	0.427586704582486	0.356849594024502	0.172416741450998	0.227150820541376	0.214743808087041	0.423317318712102	0.212612905845237	0.231737311955829	0.605219041151506	0.207555923331296	0.0776493457732525	0.0632528885562552	0.14735541220189	0.511992483812068	0.0882649627568658	0.148627626518352	0.142695214615194	0.0689841271093921	0.224260839854225	0.383090363309631	0.22260276038142	0.0704835339033134	0.367921321751535	0.304893405929603	0.15271771566723	0.322506221925495	0.135365830983656	0.213826370120011	0.124309234867366	0.402989397360606	0.298110105405226	0.238694420948341	0.0877349129155331	0.185838172511711	0.0791074500776214	0.153063621654494	0.441690511966296	0.350066501316333	0.249551806792327	0.314006301607487	0.40807820660583	0.0132136504520995	0.426274112415398	0.205140781475529	0.250509577622258	0.158642211830022	0.297943657374613	0.071807869093486	0.177286008151954	0.27596177378344	0.2866341580286	0.209066484721401	0.101675381191616	0.111209560321941	0.0300184069228251	0.208348218852837	0.203050084674187	0.19926698526536	0.143260443258163	0.405445787410961	0.270680831206293	0.180701991490681	0.441639755055037	0.101853531537192	0.241282034100995	0.102970785933173	0.185282200786031	0.0526682924424228	0.384713849065622	0.748898227613744	0.248977116702122	0.0992707686206978	0.216051040266139	0.258934098049829	0.0674298181012026	0.319106190496331	0.211935750151984	0.102628474617681	0.0500597498061738	0.29642297846897	0.131235733810897	0.219513117870409	0.224718095342455	0.173275812054155	0.1818850317643	0.189745284263505	0.365008574604394	0.346739206784472	0.291568576671971	0.668986113639207	0.29905167832703	0.0274071550194073	0.0771638903304914	0.265454804766327	0.219321027268356	0.109201488539085	0.052954564508279
HPD95.upper	0.0888618656309015	0.304739074462092	0.175631521149537	0.479550629807257	0.382366976030803	0.229208899327711	0.257933227084134	0.260807143419228	0.510012452012947	0.250541485417492	0.244363566833677	0.655624477253788	0.285235244079779	0.122829330183757	0.0917495080635555	0.186221922929449	0.559409051589145	0.144454162954905	0.198834496617145	0.200002865384571	0.107564763031558	0.248716343827369	0.462333642630276	0.29711078032113	0.103034223363038	0.427608584691861	0.338570319100363	0.187547782618184	0.351652644479141	0.185681748547235	0.272081687093241	0.144411444978608	0.464300249992293	0.316225886123759	0.286279206485049	0.104861618472904	0.204368207064875	0.111321615851493	0.223650290961478	0.534463862499635	0.405319723669625	0.323971319081746	0.334122349572821	0.486790185826054	0.0380548599125625	0.484328260041345	0.246582227343442	0.321281851471976	0.191841770528387	0.324609459182817	0.0884428770979162	0.213338124901992	0.305746857767678	0.326173676042518	0.26776717512458	0.142585657714553	0.143390098051656	0.0510008372988391	0.236757558101882	0.281920700273303	0.243390972188903	0.179453161845797	0.427526420149478	0.315319035726915	0.23229012814151	0.491321931385924	0.121607405286982	0.304655150355533	0.122730182093395	0.210372690264474	0.0855279098922064	0.42510805440405	0.769663677749794	0.279902549453655	0.114548311655908	0.23241039781037	0.291040530867295	0.1088434387869	0.339628376538788	0.285448116547968	0.14928046354657	0.0946094172766337	0.349007298997303	0.184305233289712	0.240463375607003	0.275522878309048	0.218581912099708	0.223455480125699	0.210339593218752	0.450711424570707	0.423126581979997	0.339193423741939	0.742092350013529	0.315563071785573	0.0409845616730485	0.0836178870472283	0.325131220468137	0.280544058483824	0.11625109844558	0.0788006360802305
ESS	1710.09983749868	1801	1740.1000428627	1769.7831295624	1801	1801	1710.47333628629	1801	1801	1723.45461367345	1801	1801	1801	1801	1801	1725.7000238373	1801	1768.49575180581	1801	1801	1801	1792.27511442	1587.60262909534	1801	1801	1759.98130212235	1775.45263814622	1670.04522840173	1801	1801	1321.21125761637	1704.37827573438	1801	1747.85904558977	1801	1674.67274360155	1801	1801	1670.79990141198	1801	1634.14300531478	1120.19509340941	1801	1801	1781.78101764937	1755.83864074672	1801	1801	1755.62154693664	1773.35486156321	1801	1651.49063334229	1801	1801	1705.5053272388	1761.36097978076	1801	1801	1685.0646805009	1801	1773.6379473476	1634.822623867	1801	1601.18500006362	1801	1801	1801	1801	1082.92941998376	1801	1801	1716.13685752436	1657.71760550871	1698.48236380141	1424.82333690701	1801	1801	1801	1684.13135556425	1801	1801	1801	1624.71559213764	1579.00334171511	1770.14958154665	1642.70348992614	1801	1801	1720.53724442937	1610.10344834455	1801	1753.96538082607	1715.67875359379	1553.74334608028	1503.95540737408	1801	1801	1668.08144280859	1801	1801
