trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-5742.66431528345	-5156.68304222139	-585.981273062068	0.354910764914662	0.149390450324518	0.307091304814203	0.188607479946621	0.162373365940549	0.237375077236669	0.335827319890305	0.264424236932475	3.37348416972641	1.28780292223816	1.16867497579803	0.915662512100988	0.00173951788341186	36.6050704783682	99.85567931196	666.184551670348	-1873.9253704254	-3282.75767179599
stderr.of.mean	0.382375443303477	0.200893523540898	0.319032277450149	0.000528188933604206	0.000399552081060448	0.000522620951271555	0.000442809071658271	0.000301023332809446	0.000363253545520479	0.000387389647338541	0.000384556686039329	0.0103371490063676	0.00309669318432542	0.00135459748878752	0.000677298744393762	3.67996874938671e-06	0.121310755158025	0.206481301355199	1.23126691633853	0.151622797356491	0.194622219040951
stdev	12.0962506028816	8.28389913596318	9.46701891079056	0.0224091551437497	0.0169515565413209	0.0208204437732083	0.0187867949412316	0.0127713364246103	0.0149973915860076	0.0164355482593222	0.0154199710487863	0.438568021952031	0.131381544718506	0.0574706953370591	0.0287353476685295	0.000110610203264705	4.22357137685675	6.98901885541976	35.9663824595583	6.37610649643393	7.69554006143509
variance	146.319278647714	68.6229848948116	89.6244470572661	0.000502170234256645	0.000287355269173598	0.00043349087891333	0.000352943664163884	0.000163107034070579	0.000224921754384053	0.00027012724658451	0.000237775507145408	0.192341909878917	0.0172611102926207	0.00330288082252506	0.000825720205631266	1.22346170662593e-08	17.8385551754036	48.8463845614129	1293.58066722722	40.6547340538669	59.2213368371524
median	-5742.31604703542	-5156.53568357101	-585.68592819577	0.355035223129697	0.149302680596667	0.306726632706097	0.18822044779015	0.162240190661968	0.237451225729044	0.335279773978767	0.264119272570557	3.34763718801125	1.28028726437821	1.16394903194326	0.918025484028375	0.00173785131398373	36.2507619963603	99.5198229293749	664.986397812764	-1873.61606712919	-3282.50182490813
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.354201008411707	0.148427411890789	0.306381365730837	0.18766838952928	0.161871805272376	0.236899897938613	0.335425710964291	0.26397637458912	3.34516847465312	1.28111985778492	1.16727514888679	0.915207867837524	0.00173600180882644	36.3652360041318	99.6130932733856	665.221204577439	NaN	NaN
HPD95.lower	-5766.51283004286	-5172.91856421387	-604.189405975863	0.312042734927011	0.115391173439023	0.266419892209613	0.157110636875076	0.138609967650535	0.209066484721401	0.303274378283006	0.235192731425896	2.54749356396087	1.03673362487047	1.06791390470579	0.854575642101281	0.00153409906935937	29.3287558220437	86.1775735424321	594.068233985523	-1887.0445378865	-3298.33915442477
HPD95.upper	-5720.80908262323	-5140.99387563679	-567.593190713683	0.398548147760346	0.180718734798489	0.346696286192617	0.227344298534905	0.187810257783373	0.26776717512458	0.366513156051028	0.293920831296498	4.23420413881822	1.54714828154965	1.29084871579745	0.966043047647109	0.00195214046085983	45.63637025298	112.82676192279	728.996724470141	-1861.97982607414	-3268.20841744461
ACT	44966.6791277858	26465.1675132414	51104.0287469392	25000	25000	28353.4589681818	25000	25000	26399.8002708647	25000	27987.621773751	25000	25000	25000	25000	49809.2795593684	37123.7052754992	39277.2807342946	52737.9548409315	25446.6294097602	28781.8703773179
ESS	1001.29697974913	1701.29284001216	881.045997820607	1801	1801	1587.98967175494	1801	1801	1705.5053272388	1801	1608.74690832888	1801	1801	1801	1801	903.948027321577	1212.83691015927	1146.33699579632	853.749451145852	1769.38954369848	1564.35281688583
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
