trace	total.br.len	tree.height
mean	212.663283448533	52.2803704880868
stderr.of.mean	0.180022592926841	0.0322440052217533
stdev	7.06932861487801	1.36799707358427
variance	49.975407065133	1.87141599333511
median	212.319261924678	52.1929382122139
mode	numeric	numeric
geometric.mean	212.546087575663	52.2625840075826
HPD95.lower	198.212210431259	49.6691169738652
HPD95.upper	225.90864767117	54.9813071809837
ACT	NA	NA
ESS	1542.9208811787	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
