trace	total.br.len	tree.height
mean	222.000967987804	50.6905586886832
stderr.of.mean	0.167577126603453	0.0234566418139573
stdev	6.38173517262029	0.984768168431245
variance	40.726543813459	0.969768345555429
median	221.917369951373	50.6705737787733
mode	numeric	numeric
geometric.mean	221.909562405807	50.6810331597632
HPD95.lower	209.854453280355	48.9343744562941
HPD95.upper	234.42050645209	52.763684754024
ACT	NA	NA
ESS	1451.07352663076	1763.50897202732
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
