trace	total.br.len	tree.height
mean	821.076801101576	107.945679179809
stderr.of.mean	0.930710037891685	0.165462654894663
stdev	25.3236127159196	6.16510471597176
variance	641.285360985885	38.0085161588973
median	819.698522766802	107.717416200017
mode	numeric	numeric
geometric.mean	820.688516309085	107.771135209728
HPD95.lower	772.274760796325	96.610669511846
HPD95.upper	870.53937193899	120.195891054034
ACT	NA	NA
ESS	740.736716509863	1389.06407724802
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
