trace	total.br.len	tree.height
mean	403.207112610132	92.8260143337683
stderr.of.mean	0.704042440147415	0.329395444150479
stdev	28.2548515972977	13.5909573116105
variance	798.336638785316	184.714120646018
median	397.2773663253	89.9400606778458
mode	numeric	numeric
geometric.mean	402.264480991026	91.9195576590562
HPD95.lower	358.417216540334	71.4251749007967
HPD95.upper	461.701373551548	120.247993242497
ACT	NA	NA
ESS	1611.49782603815	1703.35928492243
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
