trace	total.br.len	tree.height
mean	87.8334408520284	46.285127436416
stderr.of.mean	0.0276389403039702	0.00466655465315477
stdev	1.07682588090327	0.197985115848137
variance	1.15955397778311	0.0391981060974002
median	87.7825116191024	46.25183862984
mode	numeric	numeric
geometric.mean	87.8268534074049	46.2847053081177
HPD95.lower	85.8453015351152	46.0008188337127
HPD95.upper	90.0238526908462	46.6802869201766
ACT	NA	NA
ESS	1518.76134842592	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
